osm_id,osm_type,name,lat,lon,name_en,alt_name,website,phone,email,opening_hours,addr_city,addr_country,addr_street,addr_postcode,wikipedia,wikidata,fee,access,operator,description,leisure,garden_type
1415372378,way,Plantes diurétiques et soin urologiques,,,,,,,,,,,,,,,,no,,,garden,botanical
1415372379,way,Troubles du SNC,,,,,,,,,,,,,,,,no,,,garden,botanical
1415372380,way,Coeur et circulation sanguine,,,,,,,,,,,,,,,,no,,,garden,botanical
1415372381,way,Plantes toxiques,,,,,,,,,,,,,,,,no,,,garden,botanical
1415372382,way,Plantes expérimentales,,,,,,,,,,,,,,,,no,,,garden,botanical
1415372384,way,Jardin thématique,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1415372386,way,Jardin de l'évolution,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1415372387,way,Jardin des plantes vivaces,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1415677743,way,L'or des simples,,,,,,,,,,,,,,,,customers,,,garden,botanical
1415738343,way,Arboretum de la Grand Prée,,,,,http://lagrandpree.free.fr/,,,,,,,,fr:Arboretum de la Grand Prée,Q4784857,no,permit,Norbert Menu,,garden,botanical
1415931947,way,Taylor Conservatory Botanical Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1416512282,way,Proyecto Jardin Botanico UCSM,,,,,,,,,,,,,,,,,,,garden,botanical
1416618575,way,Jardin de Ginette,,,,,,,,,,,,,,,,,,,garden,botanical
1417569665,way,Wild Rose Garden,,,,,,,,,,,,,,,,customers,,,garden,botanical
1417696625,way,Mediterranean Garden,,,,,https://canalrivertrust.org.uk/about-us/where-we-work/west-midlands/wild-in-birmingham/mediterranean-garden,,,,,,,,,,no,yes,Canal & River Trust,,garden,botanical
1417696637,way,Albert's Memorial Garden,,,,,https://canalrivertrust.org.uk/about-us/where-we-work/west-midlands/wild-in-birmingham/alberts-garden,,,,,,,,,,no,yes,Canal & River Trust,,garden,botanical
1417972618,way,Antico Orto dei Padri Somaschi,,,,,,,,,,,,,,,,,,,garden,botanical
1418377588,way,都市緑化植物園,,,,,,,,,,,,,,,,,,,garden,botanical
1418943891,way,Dry Creek,,,,,https://creationmuseum.org/botanical-gardens/drycreek/,,,,,,,,,,,,Answers In Genesis,,garden,botanical
1419133755,way,Biodiversity Garden,,,,,,,,,,,,,,,no,,Somaiya Vidyavihar,,garden,botanical
1420651228,way,The Kampong,,,,,https://ntbg.org/gardens/kampong/,+1 305-442-7169,,Tu-Sa 09:00-16:30,Miami,,Douglas Road,33133,,,,,,,garden,botanical
1421208049,way,Jardim Botânico de Rio do Sul,,,,,https://www.instagram.com/jardimbotanicoderiodosul/,,jardim.botanico@riodosul.sc.gov.br,,,,,,,Q135682142,no,yes,Prefeitura Municipal de Rio do Sul,,garden,botanical
1422942930,way,Perennial Garden,,,,,https://www.somersetcountyparks.org/colonial-park-gardens/pages/perennial-garden,,,,,,,,,,no,yes,Somerset County Park Commison,,garden,botanical
1423011685,way,百草园,,,,,,,,,,,,,,,,,,,garden,botanical
1423469003,way,Giardino delle Api - Museo Vivente dell'Apicoltura,,,,,,,,,,,,,,,,,,,garden,botanical
1424258198,way,Botanical Garden of the National Museum of Bosnia and Herzegovina,,,,,,,,,,,,,,,yes,permissive,National Museum of Bosnia and Herzegovina,,garden,botanical
1426234706,way,Jardin alpin du Semnoz,,,,,https://www.fne-aura.org/actualites/haute-savoie/le-jardin-alpin-du-semnoz/,,,Jul-Aug 00:00-24:00,,,,,,,no,yes,France Nature Environnement,Visite-guidée en été tous les mercredis après-midi,garden,botanical
1426768275,way,Butterfly Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1426768276,way,Butterfly Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1426779434,way,Arboretum,,,,,,,,,,,,,,,,,SREPEN,,garden,botanical
1426779435,way,Arboretum,,,,,,,,,,,,,,,,,SREPEN,,garden,botanical
1427319769,way,Parque Jardín Botánico Eloy Valenzuela,,,,,,,,,,,,,,,,,,,garden,botanical
1427587496,way,Sammalpuutarha,,,The moss garden,,,,,,,,,,,,no,yes,,,garden,botanical
1427587510,way,Aistien puutarha,,,The garden of the senses,,,,,,,,,,,,no,,,,garden,botanical
1428227718,way,Jardin botanique de Besançon,,,,,https://biome-besancon.umlp.fr/?page_id=493,,,,,,,,fr:Jardin botanique de Besançon,Q3162387,no,yes,,,garden,botanical
1428928421,way,Orto del Muto,,,,,,,,,,,,,,,,customers,,,garden,botanical
1429484639,way,Jardin potager Cal Mateu,,,,,,,,,,,,,,,,,,,garden,botanical
1429901822,way,The Ameican Garden,,,,,,,,,,,,,,,yes,customers,,,garden,botanical
1430058670,way,Le jardin des plantes à couleurs,,,,,https://www.jardindesplantesacouleurs.com/,+33 4 77 28 68 20,,,,,,,,,yes,permit,,,garden,botanical
1430372815,way,Sunken Gardens,,,,,,,,,,,,,,,no,yes,City of Windsor,,garden,botanical
1431730700,way,Rose Gardens,,,,,,,,,,,,,,,yes,customers,Fort Worth Botanic Garden,,garden,botanical
1431730701,way,Adelaide Polk Fuller Garden,,,,,,,,,,,,,,,,customers,Fort Worth Botanic Garden,,garden,botanical
1431730702,way,Backyard Vegetable Garden,,,,,,,,,,,,,,,,,Fort Worth Botanic Garden,,garden,botanical
1431741772,way,Rainforest Conservatory,,,,,,,,,,,,,,,,customers,Fort Worth Botanic Garden,,garden,botanical
1431797614,way,Victor and Cleyone Tinsley Rock Springs Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1431797619,way,Perennial Garden,,,,,,,,,,,,,,,,,Fort Worth Botanic Garden,,garden,botanical
1431797621,way,Margery Leonard Courtyard,,,,,,,,,,,,,,,,,Fort Worth Botanic Garden,,garden,botanical
1431797623,way,Cactus Garden,,,,,,,,,,,,,,,,customers,Fort Worth Botanic Garden,,garden,botanical
1431811403,way,Japanese Garden,,,,,,,,,,,,,,,,yes,Millenium Park,,garden,botanical
1431815686,way,Jardin du Musée de l'Outil,,,,,,,,,,,,,,,,,,,garden,botanical
1431984084,way,Texas Native Forest Boardwalk,,,,,,,,,,,,,,,,customers,Fort Worth Botanic Garden,,garden,botanical
1431984085,way,Pollinator Pathway,,,,,,,,,,,,,,,,,Fort Worth Botanic Garden,,garden,botanical
1432082032,way,Pecan Grove,,,,,,,,,,,,,,,,,Dallas Arboretum and Botanical Garden,,garden,botanical
1432082033,way,Rose Mary Haggar Rose Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1433139875,way,Lee Pascal Memorial Rose Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1433372047,way,Дэндрапарк,,,,,https://shumilles.by/,,,,,,,,,,,,ДЛГУ «Шумілінскі лясгас»,,garden,botanical
1433567351,way,Bambousaie,,,,,,,,,,,,,,,,,,,garden,botanical
1433771144,way,Rosedal Parque Urquiza,,,,,,,,24/7,,,,,,,no,yes,,,garden,botanical
1433818820,way,景德镇植物园,,,,,,,,,,,,,,,,,,,garden,botanical
1434612092,way,Pelan Taman Herba Pulau Sah Kecil Tasik Kenyir,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1434867772,way,宝塚ダリア園,,,,,,,,,,,,,,,yes,,,,garden,botanical
1434935639,way,Strauchlehrpfad,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1435068401,way,Plant Conservatory,,,Plant Conservatory,,,,,,Gangtok,,,,,,yes,,Government of Sikkim,,garden,botanical
1435207676,way,Native Plant Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1436483524,way,Le Potager du Roy,,,,,,,,,,,,,,,,,,,garden,botanical
1436680308,way,Дэндрапарк,,,Arboretum,,,,,,,,,,,,,,ДЛГУ «Лёзненскі лясгас»,,garden,botanical
1441527651,way,Herb & Polinator Garden,,,,,,,,,,,,,,,,yes,,,garden,botanical
1441673797,way,Karl-Foerster-Sammlung,,,,,,,,,,,,,,,,yes,,,garden,botanical
1441697779,way,Le Jardin des Petites Ruches,,,,,,,,,,,,,,,,,,,garden,botanical
1441895611,way,Дэндрапарк «Дрыколле»,,,,,,,,,,,,,,,,,ДЛГУ «Віцебскі лясгас»,,garden,botanical
1441902266,way,延安植物园,,,,延安市植物园,,,,,,,,,,,,,,,garden,botanical
1442709793,way,Jardin Botanique Les Bergeries,,,,,https://www.jardindesbergeries.fr/,,,,,,,,,,,,,,garden,botanical
1442714599,way,Jardín Botánico 2,,,,,,,,,,,,,,,,yes,,,garden,botanical
1442714631,way,Jardín Botánico 1,,,,,,,,,,,,,,,,yes,,,garden,botanical
1443176147,way,药用植物园,,,,,,,,,,,,,,,,,南开大学药学院,,garden,botanical
1443272041,way,Buddleja,,,,,,,,,,,,,de:Sommerflieder,,,,,,garden,botanical
1443446105,way,Ġnien San Filippu,,,Saint Philip Garden,Il-Ġnien tal-Ġeneral,,,,,,,,,,Q84435783,,permissive,Malta Botanical Gardens,,garden,botanical
1443699506,way,Tihanyi kísérleti kutató kert,,,,,,,,,,,,,,,,,,"50-es évekbeli kísérleti telephely volt itt, déligyümölcs termesztése céljából. (Arcanum/ Magyar Nemzet, 1953. jún.) A terület helyi elnevezése. ""Magyar narancs"".",garden,botanical
1444132214,way,Zahrada pro nevidomé a slabozraké,,,,,,,,,,,,,,,no,yes,Technické služby MOaP,,garden,botanical
1444718240,way,江西安义花卉苗木产业园,,,,,,,,,,,,,,,,,,,garden,botanical
1445931096,way,西樵山植物园,,,,,,,,,,,,,,,,,,,garden,botanical
1446025576,way,Natursteingarten,,,,,,,,,,,,,,,,,,,garden,botanical
1446638760,way,Cactus Garden,,,,,,,,,,,,,,,no,yes,California State Parks,,garden,botanical
1447241623,way,Varghalsens informationsplats,,,,,,,,,,,,,,,,,,,garden,botanical
1447624514,way,Mariposa Garden,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1447984955,way,Orto Botanico,,,,,,,,,,,,,,,,,,,garden,botanical
1448258112,way,Victoria Park Orchard,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1448352119,way,青禾生态园,,,,,,,,,,,,,,,,,,,garden,botanical
1449429983,way,Teren planowanego arboretum,,,,,,,,,,,,,,,,,,,proposed,botanical
1451663768,way,Jardin des Iris,,,,Parc des Iris,,,,,,,,,,,,,,,garden,botanical
1452670608,way,Georgikon Botanikus Kert,,,,,https://georgikonbotanikuskert.uni-mate.hu,,,,,,,,,,no,,Magyar Agrár- és Élettudományi Egyetem,,garden,botanical
1453985411,way,Orquideario,,,,,,,,,,,,,,,,,,,garden,botanical
1454236224,way,Kakteengarten,,,,,,,,,,,,,,,,,,,garden,botanical
1455308304,way,Giardino botanico alpino San Marco,,,,,,,,,,,,,it:Giardino botanico alpino San Marco,Q5558594,,,,,garden,botanical
1456217437,way,Butterfly park,,,,,,,,,,,,,,,,,,,garden,botanical
1456411093,way,Jardín Botánico - Orquideas,,,,,,,,,,,,,,,,,,,garden,botanical
1457060776,way,에코식물원,,,,,,,,,,,,,,,,,,,garden,botanical
1458028346,way,宮交ボタニックガーデン青島,,,,,,,,,,,,,,,no,,,,garden,botanical
1458164521,way,vida nativa,,,,núcleo de vida nativa,,,,,,,,,,,no,yes,Parquemet,,garden,botanical
1458945041,way,Kishkindha Moolika Bonsai Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1460412341,way,Australian Garden,,,,,,,,,,,,,,,,customers,The Huntington,,garden,botanical
1460412342,way,Subtropical Garden,,,,,,,,,,,,,,,,customers,The Huntington,,garden,botanical
1460412343,way,Japanese Garden,,,,,,,,,,,,,,,,customers,The Huntignton,,garden,botanical
1462391701,way,Jardim Botânico Benjamin Maranhão,,,,,,,,,,,,,,,,,,,garden,botanical
1463035347,way,Santos 50th Anniversary Orchid Garden,,,,,,,,,,,,,,,,customers,,,garden,botanical
1465212658,way,Robert Eagle Staff Mini Forest,,,,,,,,,,,,,,,,,,,garden,botanical
1465327637,way,Evolutietuin,,,,,,,,,,,,,,,,permissive,,,garden,botanical
1465352696,way,शिवालिक तितली पार्क और हर्बल गार्डन,,,Shivalik Butterfly Park and Herbal Garden,,,,,,,,,,,,,,,,garden,botanical
1465356379,way,Barokowy Ogród Opata,,,,,,,,,,,,,,,,,Miasto Kamieniec Ząbkowicki,,garden,botanical
1466240489,way,Giardino dei Semplici,,,,,,,,,,,,,,,,yes,Sacro Monte di Orta,,garden,botanical
1466244077,way,与野公園 バラ園,,,Rose Garden (Yono Park),,,,,,,,,,,,no,yes,,,garden,botanical
1466587437,way,bosque vivo,,,,corazón de bosque vivo,https://plantsss.com/pages/qr/430,,,,,,,,,,no,yes,Parquemet,,garden,botanical
1469556871,way,Rodef Shalom Biblical Botanical Garden,,,,,,,,,,,,,,,,,Rodef Shalom Congregation,,garden,botanical
1471703186,way,Jardín Botánico del Albardinal,,,,,,,,,,,,,,,,,Junta de Andalucía,,garden,botanical
1472141887,way,Earlscliffe Garden,,,,,https://www.earlscliffe.com/garden/tour.html,,,,,,,,,,,private,,,garden,botanical
1472185852,way,初心园,,,,,,,,,,,,,,,,,,,garden,botanical
1472219299,way,生物系植物标本园,,,,,,,,,,,,,,,,,,,garden,botanical
1472219315,way,生物园,,,,,,,,,,,,,,,,,,,garden,botanical
1472872873,way,南岭园,,,,,,,,,,,,,,,,,,,garden,botanical
1473440095,way,Water Wise Demonstration Garden,,,,,https://rrnm.gov/1969/Water-Wise-Demonstration-Garden,,,Mo-Su 06:00-22:00,Rio Rancho,,Pinetree Road Southeast,,,,no,yes,,,garden,botanical
1474213743,way,Ботанічний сад ХНУ ім. В. Н. Каразіна,,,Botanical Garden of V. N. Karazin KhNU,,https://garden-karazin.blogspot.com/,068-505-96-95,,,,,,,uk:Харківський ботанічний сад,Q4095120,yes,permissive,,,garden,botanical
1474213744,way,Ботанічний сад ХНУ ім. В. Н. Каразіна,,,Botanical Garden of V. N. Karazin KhNU,,https://garden-karazin.blogspot.com/,068-505-96-95,,,,,,,uk:Харківський ботанічний сад,Q4095120,yes,yes,ХНУ ім. В. Н. Каразіна,,garden,botanical
1475063366,way,גן הורדים,,,The Rose Garden,,,,,,,,,,,,no,yes,,,garden,botanical
1475582440,way,Staudengarten,,,,,,,,,,,,,,,no,permissive,BOKU-ILA,,garden,botanical
1476110415,way,顺风岛热带植物引种园,,,,,,,,,,,,,,,,,,,garden,botanical
1477024788,way,Jardin Créole Ecotours,,,,,https://jardincreoleecotours.fr/,,,Mo-Fr 08:30-16:00,,,,,,,,,,,garden,botanical
1477808573,way,Chance Gardens,,,,,,,,,,,,,,,,,Centralia Museum,,garden,botanical
1478541289,way,Selasar Belangi,,,,,,,,,,,,,,,,,,,garden,botanical
1479067357,way,东湖樱花园,,,,东湖樱园;磨山樱园,,,,,,,,,zh:东湖樱花园,Q5328769,,,,,garden,botanical
1482054891,way,The Front Meadow,,,,,,,,,,,,,,,,,,,garden,botanical
1482054892,way,Italian Terrace Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1482054894,way,Display Rose Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1482533982,way,南岭药用植物园,,,,,,,,,,,,,,,,,,,garden,botanical
1482882030,way,Tuve örtagård,,,,,https://tuveortagard.wordpress.com/,,,,,,,,,,no,yes,Tuve örtagårdsförening,,garden,botanical
1483355030,way,Living Plants Collection of Armenia,,,,,,,,,,,,,,,,permissive,,,garden,botanical
1483412867,way,Vivero Palo Santo,,,,,,,,,,,,,,,,,,,garden,botanical
1483798793,way,Orto del Cedro,,,,,,,,,,,,,,,,,,,garden,botanical
1484091672,way,Parque Botánico Loncoche,,,,,,,,,,,,,,,,,,,garden,botanical
1485511229,way,Renatura Sonora,,,,,,,,,,,,,,,,,CONAHCYT,,garden,botanical
1485631144,way,かのやばら園,,,,,,,,,,,,,,,yes,,,,garden,botanical
1487681445,way,Mauergärten hoexter,,,,,https://botanischer-garten-hoexter.de,,,Mo-Fr 08:00-21:00,,,,,,,,,,,garden,botanical
1487715477,way,松柏园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715479,way,梅园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715487,way,竹园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715489,way,桂花紫薇园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715490,way,东方草本园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715499,way,植物展览温室,,,,,,,,,,,,,,,,,,,garden,botanical
1487715500,way,市花市树园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715508,way,四季百花园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715514,way,植物进化之路-粉黛园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715520,way,藤曼园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715523,way,木兰春色园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715526,way,百合园,,,,,,,,,,,,,,,,,,,garden,botanical
1487715527,way,月季园,,,,,,,,,,,,,,,,,,,garden,botanical
1488972547,way,Il giardino segreto,,,,,,,,,,,,,,,,,,,garden,botanical
1489883765,way,Jardin à la française,,,,,,,,,,,,,,,,yes,,,garden,botanical
1491640507,way,Xeric Garden,,,,,,,,,,,,,,,,permissive,,,garden,botanical
1493161769,way,Jardin des Découvertes,,,,,,,,,,,,,,,,,,,garden,botanical
1493860774,way,草药园,,,,,,,,,,,,,,,,,,,garden,botanical
1493888358,way,Hexengarten,,,,,,,,,,,,,,,,,Affen- und Vogelpark Eckenhagen,,garden,botanical
1494907150,way,Ira,,,,,,,,,,,,,,,,,,,garden,botanical
1499722986,way,Bibelgarten,,,,,,,,,,,,,,,no,,,,garden,botanical
1500954161,way,Cafe Herb Garden,,,,,,,,,,,,,,,no,yes,NCRBG,,garden,botanical
1501458438,way,Uni-Vert Jardin de la biodiversité,,,,,,+32489109489,,,,,,,,,,,,,garden,botanical
1503130406,way,Grand Arbor,,,,,,,,,,,,,,,,private,California Baptist University,,garden,botanical
1503214235,way,PDBC,,,,,,,,,,,,,,,,,,,garden,botanical
1503220899,way,PDBB,,,,,,,,,,,,,,,,,,,garden,botanical
1503251336,way,Chihuahuan Desert Gardens,,,,,,,,,,,,,,,,,,,garden,botanical
1504486645,way,龙达热带植物园,,,,,,,,,,,,,,,,,,,garden,botanical
1506472675,way,식물원카페,,,,,,,,,,,,,,,,,,,garden,botanical
1506792788,way,Jardín Botánico de Toga,,,,,,,,,,,,,,,,,,,garden,botanical
1507395732,way,惠东市政园艺种植园,,,,,,,,,,,,,,,,,,,garden,botanical
1507421461,way,GLHA,,,,,,,,,,,,,,,,,,,garden,botanical
1507421462,way,GLHC,,,,,,,,,,,,,,,,,,,garden,botanical
1507421463,way,GLHB,,,,,,,,,,,,,,,,,,,garden,botanical
1507421464,way,GLHD,,,,,,,,,,,,,,,,,,,garden,botanical
1509448208,way,Jardin des Aubépines,,,,,,+33 1 34 84 69 28,,,,,,,,,yes,private,,https://jardinsdesaubepines.wordpress.com/,garden,botanical
1509648515,way,东湖荷园,,,,,,,,,,,,,,,,customers,东湖磨山景区,,garden,botanical
1511006681,way,Ogrodowisko - Ogrody Pokazowe,,,,,https://ogrody-pokazowe.ogrodowisko.pl/,+48 501 567 907,gardenarium@gmail.com,,Przypki,,Olszowa,05-555,,,yes,,,,garden,botanical
1511166536,way,PDAC,,,,,,,,,,,,,,,,,,,garden,botanical
1511166537,way,PDAB,,,,,,,,,,,,,,,,,,,garden,botanical
1511166538,way,PDAA,,,,,,,,,,,,,,,,,,,garden,botanical
1511166539,way,PDAD,,,,,,,,,,,,,,,,,,,garden,botanical
1511166540,way,PDGB,,,,,,,,,,,,,,,,,,,garden,botanical
1511166541,way,PDGA,,,,,,,,,,,,,,,,,,,garden,botanical
1511166542,way,PDDA,,,,,,,,,,,,,,,,,,,garden,botanical
1511166543,way,PDFB,,,,,,,,,,,,,,,,,,,garden,botanical
1511166544,way,PDEC,,,,,,,,,,,,,,,,,,,garden,botanical
1511166545,way,PDFC,,,,,,,,,,,,,,,,,,,garden,botanical
1511166546,way,PDFD,,,,,,,,,,,,,,,,,,,garden,botanical
1511166547,way,PDEB,,,,,,,,,,,,,,,,,,,garden,botanical
1511166548,way,PDEA,,,,,,,,,,,,,,,,,,,garden,botanical
1511166549,way,PDXX,,,,,,,,,,,,,,,,,,,garden,botanical
1512354541,way,凤凰谷生态景观园,,,,,,,,,,,大望高地,,,,,yes,深圳市盆景协会,,garden,botanical
1513912403,way,Le jardin des Biotopes,,,,,,,,,,,,,,,,,,,garden,botanical
1514003793,way,Jardin Botanique,,,,,,,,,,,,,,,,,,,garden,botanical
1514461186,way,India garden bed 4,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1514461187,way,India garden bed 3,,,,,,,,,,,,,,,yes,yes,,,garden,botanical
1514461188,way,India garden bed 6,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1514461189,way,India garden bed 5,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1514461190,way,India garden bed 1,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1514461191,way,India garden bed 7,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1514461192,way,India garden bed 2,,,,,,,,,,,,,,,no,yes,,,garden,botanical
1517890735,way,Hawaiʻi Tropical Botanical Garden,,,,Hawaii Tropical Botanical Garden,https://htbg.com/,+1-808-964-5233,,Mo-Su 09:00-17:00,,,Old Mamalahoa Highway,,en:Hawaii Tropical Botanical Garden,Q4131008,,,,,garden,botanical
1518270578,way,Fagne,,,,,,,,,,,,,,,,,Cercles des Naturalistes de Belgique,,garden,botanical
1518270579,way,Jardin de pluie,,,,,,,,,,,,,,,,,,,garden,botanical
1518297934,way,Plantes médicinales,,,,,,,,,,,,,,,,,,,garden,botanical
1523635605,way,Iris Garden,,,,,,,,,,,,,,,,private,,,garden,botanical
1523850837,way,Jardín Mágico,,,,,,,,,,,,,,,yes,,,,garden,botanical
1525596898,way,Griffith University Arboretum,,,,,,,,,,,,,,,no,permissive,Griffith University,,garden,botanical
1525696044,way,I colori della biodiversità,,,,,,,,,,,,,,,,,Parco dell'Orecchiella,,garden,botanical
1526374717,way,Karls 1921,,,,,,,,,,,,,,,,yes,,,garden,botanical
1527218915,way,Qonce Botanical Garden,,,,,,,,,,,,,,,,,,,garden,botanical
1527532001,way,Le Jardin des Nouvelles,,,,,https://www.jura-tourism.com/patrimoine-culturel/le-jardin-des-nouvelles,+33 6 80 32 18 84,,,,,,,,,,yes,,L’accès au jardin est possible sur rendez-vous de mai à août pour une visite libre ou guidée (1 à 12 personnes),garden,botanical
1527778527,way,食果植物区,,,,,,,,,,,,,,,,,,,garden,botanical
1527797714,way,Jardin des plantes médicinales,,,,,,,,,,,,,,,,,,,garden,botanical
1527797715,way,Jardin des plantes sauvages,,,,,,,,,,,,,,,,,,,garden,botanical
1528494355,way,Culian Botanical Garden and Nature Park,,,,,,,,,Mati City,,,8200,,,,,City of Mati,,garden,botanical
1528946999,way,付属薬用植物園,,,,,,,,,,,,,,,,,,,garden,botanical
1529306835,way,환호공원 식물원,,,,,,,,,,,,,,,,,,,garden,botanical
1529986785,way,Botanischer Garten,,,Botanical Garden,,https://www.uni-regensburg.de/biologie-vorklinische-medizin/forschen/arbeitsgruppen/ag-pflanzenoekologie/botanischer-garten,,,"Apr-Sep Mo-Th 07:00-15:30; Apr-Sep Fr 07:00-14:00; Sa off; Apr-Sep Su,PH off; Oct-Mar unknown",,,,,,,no,permissive,Universität Regensburg,,garden,botanical
222265,relation,Батанічны сад,,,Botanical Garden,,https://cbg.org.by/,+375 17 2841484,office@cbg.org.by,Mo off; Tu-Su 10:00-21:00,,,,,be:Цэнтральны батанічны сад Нацыянальнай акадэміі навук Беларусі,Q2376002,yes,,,,garden,botanical
611581,relation,Apothekergarten,,,,,https://www.weseker-heimatverein.de/apo-garten/,,,,,,,,,,,,Weseker Heimatverein e.V.,,garden,botanical
941944,relation,Kreislehrgarten Steinfurt,,,,,,,,sunrise-sunset,,,,,,Q1787723,no,,,,garden,botanical
1251249,relation,Grădina Botanică Anastasie Fătu,,,"Iași, „Anastasie Fătu” Botanical Garden",,https://botanica.uaic.ro/,0232 201 373,,,Iași,,Strada Dumbrava Roșie,,ro:Grădina Botanică din Iași,Q4118460,yes,yes,Universitatea Alexandru Ioan Cuza din Iași,,garden,botanical
1347976,relation,Ботаничка башта Јевремовац,,,Jevremovac Botanical Garden,,,+381 64 8237919,garden@bio.bg.ac.rs,,,,Таковска,,sr:Ботаничка башта Јевремовац,Q894648,yes,,,,garden,botanical
1642455,relation,Buffalo and Erie County Botanical Gardens,,,,,https://www.buffalogardens.com,+1-716-827-1584,,Mo-Su 10:00-16:00,Buffalo,,South Park Avenue,14218,,,,,,,garden,botanical
1693553,relation,Le jardin du Seigneur,,,,,https://www.st-triphon.ch/jardin/01-preface.html,,,,,,,,,,,,,,garden,botanical
1714795,relation,Loki-Schmidt-Garten,,,,Botanischer Garten Hamburg,https://www.bghamburg.de/,+49 40 42816476,,"Jan-Feb Mo-Su 09:00-16:00; Mar 01-Mar 25 Mo-Su 09:00-17:00; Mar 26-Apr 30 Mo-Su 09:00-19:00; May-Aug Mo-Su 09:00-20:00; Sep Mo-Su 09:00-19:00; Oct 01-Oct 28 Mo-Su 09:00-18:00; Oct 29-Dec 30 Mo-Su 09:00-16:00; Dec 24,Dec 31 off; off ""bei Glätte""",,,,,de:Loki-Schmidt-Garten,Q613250,no,,,,garden,botanical
2034100,relation,Kirstenbosch Botanical Gardens,,,,Kirstenbosch National Botanical Garden,https://www.sanbi.org/gardens/kirstenbosch/,+27 21 799 8899,,Oct-Mar 08:00-19:00; Apr-Sep 08:00-18:00,Newlands,,Rhodes Drive,,en:Kirstenbosch National Botanical Garden,Q289277,,,,,garden,botanical
2123949,relation,Ботанический сад Петра Великого,,,Peter the Great Botanical Garden,,https://botsad-spb.com/,,,Tu-Su 10:00-18:00,,,,,ru:Ботанический сад Петра Великого,Q1990013,,,,,nature_reserve,botanical
2180976,relation,Ботанический сад ДВО РАН,,,Botanical Garden FEBRAS,,,,,,,,,,,Q10752072,,,,,garden,botanical
2412566,relation,Botanická zahrada Praha,,,,,https://www.botanicka.cz/,+420 234 148 111,,,,,,,cs:Botanická zahrada hl. m. Prahy,Q195786,yes,customers,,,garden,botanical
2527693,relation,Kasvitieteellinen puutarha,,,,,,,,,,,,,,Q3815348,,,,,garden,botanical
2529374,relation,Botanical Garden named after Fyodor Rusanov,,,Botanical Garden named after Fyodor Rusanov,,,,,Mo-Su 09:00-18:00,Ташкент,,,100125,ru:Ташкентский ботанический сад,Q12820221,yes,permissive,,,garden,botanical
2620561,relation,Jardín Botánico Aguas Antofagasta,,,,,,,,,,,,,,,,yes,Aguas Antofagasta,,garden,botanical
2668584,relation,Botanischer Garten,,,,,https://www.botanischergarten.hhu.de/,+49 211 8112477,bgarten@hhu.de,"Apr-Sep Mo-Fr 08:00-19:00; Mar,Oct Mo-Fr 08:00-18:00; Apr-Sep Sa 13:00-19:00; Apr-Sep Su 10:00-19:00; Nov-Feb Mo-Fr 08:00-16:00; Nov-Feb Sa,Su off; Mar,Oct Sa 13:00-18:00; Mar,Oct Su 10:00-18:00",,,,,de:Botanischer Garten Düsseldorf,Q879081,no,,,es gibt auch einen Audioguide: https://www.botanischergarten.hhu.de/ueber-uns/audioguide-fuer-den-botanischen-garten,garden,botanical
2761050,relation,Neszmélyi arborétum,,,,,,,,,,,,,,,,,,,garden,botanical
2882827,relation,North Carolina Botanical Garden,,,,,,,,,,,,,en:North Carolina Botanical Garden,Q1099139,,yes,,,garden,botanical
3048921,relation,Jardin botanique Édouard-Marie Heckel,,,,,,,,,,,,,en:Jardin botanique E.M. Heckel,Q6159688,,,,,garden,botanical
