arbnet_id,name,slug,url,description,modified_date,source
2544,Ghana Permaculture Institute,ghana-permaculture-institute,https://arbnet.org/morton-register/ghana-permaculture-institute/,"The Ghana Permaculture Institute was formed out of a recognized need to creaste a space where activities and practices, centered around permaculture, could be implemented and showcased to students, farmers, and other people in the community. The Ghana Permacutlure Institute is situated on reclaimed land that was previously degraded. The arboretum, on site, contains many [&hellip;]",2025-10-27T17:08:04,ArbNet Morton Register
2543,Gerald D. Coorts Memorial Arboretum,gerald-d-coorts-memorial-arboretum,https://arbnet.org/morton-register/gerald-d-coorts-memorial-arboretum/,,2026-02-09T08:51:33,ArbNet Morton Register
2537,Georgia Tech Arboretum,georgia-tech-arboretum,https://arbnet.org/morton-register/georgia-tech-arboretum/,"The Georgia Institute of Technology campus spans more than 400 acres in metro Atlanta and is home to more than 11,900 trees and approximately 130 species of trees. The campus is divided into four-sections, each with its own unique characteristics and contributions to the overall performance of the landscape.",2025-10-27T17:08:04,ArbNet Morton Register
2534,Georgia College and State University,georgia-college-and-state-university,https://arbnet.org/morton-register/georgia-college-and-state-university/,"Georgia College has a broad collection of trees on their campus for the GC and Milledgeville communities to learn about and enjoy. As they are geographically located along the Georgia Fall Line, they face the challenge of creating a collection that can thrive and withstand the large temperature differentials that come from being located in [&hellip;]",2025-10-27T17:08:04,ArbNet Morton Register
2533,George Washington Memorial Arboretum,george-washington-memorial-arboretum,https://arbnet.org/morton-register/george-washington-memorial-arboretum/,,2025-10-27T17:08:04,ArbNet Morton Register
2532,George Pegg Botanic Garden,george-pegg-botanic-garden,https://arbnet.org/morton-register/george-pegg-botanic-garden/,,2025-10-27T17:08:04,ArbNet Morton Register
2527,George Mason University Arboretum,george-mason-university-arboretum,https://arbnet.org/morton-register/george-mason-university-arboretum/,"The George Mason University Arboretum cultivates curiosity, education, and well-being through stewardship of its trees, gardens, and other natural spaces. It was established in 2015, earned ArbNet Level II accreditation in 2021, and is distributed across 900+ acres of the university’s campus sites in Northern Virginia. The Arboretum strives to be an exemplar of horticultural [&hellip;]",2025-10-27T17:08:04,ArbNet Morton Register
2524,George G. Willis Jr. Arboretum at Furman University,george-g-willis-jr-arboretum,https://arbnet.org/morton-register/george-g-willis-jr-arboretum/,"The George G. Willis Jr. Arboretum seeks to educate students on Furman’s campus, as well as the nearby communities of Greenville and Travelers Rest, about tree diversity, identification, conservation, care, and value. It ultimately strives to be a model for other arboretums in the Southeast and across the nation. The focus on native species makes [&hellip;]",2026-04-09T14:37:06,ArbNet Morton Register
2523,George Brown Darwin Botanic Gardens,george-brown-darwin-botanic-gardens,https://arbnet.org/morton-register/george-brown-darwin-botanic-gardens/,,2025-10-27T17:08:04,ArbNet Morton Register
2517,Genesis Arboretum,genesis-arboretum,https://arbnet.org/morton-register/genesis-arboretum/,The Genesis Arboretum is managed by a group of high school students who are learning the importance of trees and the benefits they provide to both people and nature. The academic purpose of the arboretum is to provide real life practicality and application of learning in their backyard as they act as caregivers and stewards [&hellip;],2025-10-27T17:08:04,ArbNet Morton Register
2516,Geelong Botanic Gardens,geelong-botanic-gardens,https://arbnet.org/morton-register/geelong-botanic-gardens/,,2025-10-27T17:08:04,ArbNet Morton Register
2515,Gaziantep Botanic Garden,gaziantep-botanic-garden,https://arbnet.org/morton-register/gaziantep-botanic-garden/,,2025-10-27T17:08:04,ArbNet Morton Register
2512,GATOP Arboretum,gatop-arboretum,https://arbnet.org/morton-register/gatop-arboretum/,"GATOP (God&#8217;s Answer To Our Prayers), the home of Dr. Alan Solomon, is a 22-acre garden of great historical, botanical, and geologic interest that overlooks the Tennessee River and the Great Smoky Mountains. It is located in Knoxville, TN, close to land originally settled by the City&#8217;s forebears James White and George McNutt. The road [&hellip;]",2025-10-27T17:08:04,ArbNet Morton Register
2506,"Gathering Place (GGP Parks, LLC)",gathering-place-ggp-parks-llc,https://arbnet.org/morton-register/gathering-place-ggp-parks-llc/,"Gathering Place, designed by Michael Van Valkenburgh Associates, features a wild aesthetic that encourages exploration through its plant-filled pathways and rolling landscapes. The park&#8217;s 16 acres of meadows are bordered by dense displays of trees, woody shrubs, and perennial collections that represent all of Oklahoma&#8217;s diverse ecological regions. Gathering Place is home to an ever-growing [&hellip;]",2025-10-27T17:08:04,ArbNet Morton Register
2502,Gateway Park Arboretum,gateway-park-arboretum,https://arbnet.org/morton-register/gateway-park-arboretum/,"Gateway Park Arboretum encompasses 7.5 acres of trees, shrubs, and perennial gardens. It is nestled within Gateway Park and Preserve, a 131-acre property owned by Iowa County Conservation. Gateway Park Arboretum was created in 2004 with a grant that was used to purchase 70 trees. A collection of conifers was donated and planted that same [&hellip;]",2025-10-27T17:08:04,ArbNet Morton Register
2501,Garvan Woodland Gardens,garvan-woodland-gardens,https://arbnet.org/morton-register/garvan-woodland-gardens/,"Welcome to Garvan Woodland Gardens, the botanical garden of the University of Arkansas. Nestled in the picturesque Ouachita Mountains of Southwest Arkansas, the Gardens are a wonderful gift to all people from local industrialist and philanthropist Verna C",2025-10-27T17:08:04,ArbNet Morton Register
2500,Gareev Botanical Garden,gareev-botanical-garden,https://arbnet.org/morton-register/gareev-botanical-garden/,,2025-10-27T17:08:04,ArbNet Morton Register
2499,Gardina Botanica Vasile Fati,gardina-botanica-vasile-fati,https://arbnet.org/morton-register/gardina-botanica-vasile-fati/,,2025-10-27T17:08:04,ArbNet Morton Register
2498,Gardens of the Generalife,gardens-of-the-generalife,https://arbnet.org/morton-register/gardens-of-the-generalife/,,2025-10-27T17:07:25,ArbNet Morton Register
2497,Gardens of Golden Gate Park,gardens-of-golden-gate-park,https://arbnet.org/morton-register/gardens-of-golden-gate-park/,,2025-10-27T17:07:25,ArbNet Morton Register
2496,Gardens by the Bay,gardens-by-the-bay,https://arbnet.org/morton-register/gardens-by-the-bay/,,2025-10-27T17:07:25,ArbNet Morton Register
2494,Gardens at Palomar College,gardens-at-palomar-college,https://arbnet.org/morton-register/gardens-at-palomar-college/,"The roughly 200 acre site currently houses 31 different garden themes, the Endangered coastal sage brush community and The Edwin and Francis Hunter Arboretum. Some examples of the garden themes are as follows: A Hardwood Garden, located near the Cabinet and Furniture Technology building. This garden displays trees often used in furniture and cabinet making. [&hellip;]",2025-10-27T17:07:25,ArbNet Morton Register
2493,Garden of Remembrance Memorial Park,garden-of-remembrance-memorial-park,https://arbnet.org/morton-register/garden-of-remembrance-memorial-park/,,2025-10-27T17:07:25,ArbNet Morton Register
2492,Garden of Eden Arboretum,garden-of-eden-arboretum,https://arbnet.org/morton-register/garden-of-eden-arboretum/,,2025-10-27T17:07:25,ArbNet Morton Register
2491,Gannan Arboretum of Jiangxi,gannan-arboretum-of-jiangxi,https://arbnet.org/morton-register/gannan-arboretum-of-jiangxi/,,2025-10-27T17:07:25,ArbNet Morton Register
2490,Ganewatta Medicinal Plant Garden,ganewatta-medicinal-plant-garden,https://arbnet.org/morton-register/ganewatta-medicinal-plant-garden/,,2025-10-27T17:07:25,ArbNet Morton Register
2489,Gampaha Botanic Gardens,gampaha-botanic-gardens,https://arbnet.org/morton-register/gampaha-botanic-gardens/,,2025-10-27T17:07:25,ArbNet Morton Register
2486,Gainesway Farm,gainesway-farm,https://arbnet.org/morton-register/gainesway-farm/,"Gainesway Farm is a premier thoroughbred facility and arboretum in the heart of Kentucky’s bluegrass savannah lands. Encompassing nearly 1600 acres, the historic property maintains collections of nearly 900 species and 10,000 total accessions. The Quercus collection consists of around 70 species and 80 distinct taxa represented by nearly 500 individual accessions. The Fothergilla collection [&hellip;]",2025-10-27T17:07:25,ArbNet Morton Register
2484,Gabis Arboretum at Purdue Northwest,gabis-arboretum-at-purdue-northwest,https://arbnet.org/morton-register/gabis-arboretum-at-purdue-northwest/,"Gabis Arboretum at Purdue Northwest is a 360-acre, dog-friendly oak preserve of formal gardens, woodlands, wetlands and prairies that offers a variety of educational and outdoor experiences. The arboretum encompasses one of the most diverse collections of oak species in the nation and has created a safe haven for many rare plant and animal species [&hellip;]",2025-10-27T17:07:25,ArbNet Morton Register
2483,Fuzhou Arbortum,fuzhou-national-forest-park,https://arbnet.org/morton-register/fuzhou-national-forest-park/,,2026-04-09T14:39:33,ArbNet Morton Register
2482,Fundación Jardín Etnobotánico Villa Ludovica,fundacion-jardin-etnobotanico-villa-ludovica,https://arbnet.org/morton-register/fundacion-jardin-etnobotanico-villa-ludovica/,,2025-10-27T17:07:25,ArbNet Morton Register
2481,Fundacion Jardin Botanico Unellez,fundacion-jardin-botanico-unellez,https://arbnet.org/morton-register/fundacion-jardin-botanico-unellez/,,2025-10-27T17:07:25,ArbNet Morton Register
2480,Fundacion Jardín Botánico Nacional Viña del Mar,fundacion-jardin-botanico-nacional-vina-del-mar,https://arbnet.org/morton-register/fundacion-jardin-botanico-nacional-vina-del-mar/,,2025-10-27T17:07:25,ArbNet Morton Register
2474,Fulton High School Arboretum,fulton-high-school-arboretum,https://arbnet.org/morton-register/fulton-high-school-arboretum/,"The Fulton High School Arboretum in Knoxville, TN, is a green space that supports local ecology and provides an outdoor classroom for students. The campus features native Appalachian trees, a community garden, an orchard, and an outdoor classroom. Its location at the base of Sharp&#8217;s Ridge, a migratory corridor, makes the arboretum a haven for [&hellip;]",2025-10-27T17:07:25,ArbNet Morton Register
2473,Fuerteventura Botanical Garden of Cacti and Tropical Plants,fuerteventura-botanical-garden-of-cacti-and-tropical-plants,https://arbnet.org/morton-register/fuerteventura-botanical-garden-of-cacti-and-tropical-plants/,,2025-10-27T17:07:25,ArbNet Morton Register
2472,Fryfogel Arboretum,fryfogel-arboretum,https://arbnet.org/morton-register/fryfogel-arboretum/,"The Fryfogel Arboretum is situated on a ﬁve acre property adjacent to the signiﬁcantly historic Fryfogel Tavern. This building is on the site of the ﬁrst structure built around 1830, as a gateway to the opening of Perth and Huron counties in what was Upper Canada. The current Tavern building was constructed in 1845. At [&hellip;]",2025-10-27T17:07:25,ArbNet Morton Register
2471,Frostburg State Arboretum,frostburg-state-arboretum,https://arbnet.org/morton-register/frostburg-state-arboretum/,,2025-10-27T17:07:25,ArbNet Morton Register
2470,Frogwood Arboretum,frogwood-arboretum,https://arbnet.org/morton-register/frogwood-arboretum/,,2025-10-27T17:07:25,ArbNet Morton Register
2467,Friends’ Central School Arboretum,friends-central-school-arboretum,https://arbnet.org/morton-register/friends-central-school-arboretum/,"The History of Friends&#8217; Central Arboretum extends as far back as the original owner of the property, Wistar Morris. Morris hired Frederick Olmstead to plan out the landscape of his vast estate. Olmstead was noted for planning the landscape of New York’s Central Park and was renowned by many as the father of American landscape. [&hellip;]",2025-10-27T17:05:59,ArbNet Morton Register
2463,Friends Southwestern Burial Ground,friends-southwestern-burial-ground,https://arbnet.org/morton-register/friends-southwestern-burial-ground/,"The Friends Southwestern Burial Ground is a 14-acre active cemetery and arboretum in Upper Darby, PA, less than half a mile from the Cobbs Creek neighborhood of West Philadelphia. The Quaker Meetings affiliated with the Friends Southwestern Burial Ground – Central Philadelphia Friends Meeting and Monthly Meeting of Friends of Philadelphia – have a deep [&hellip;]",2025-10-27T17:05:59,ArbNet Morton Register
2462,Washington Oaks Gardens State Park,friends-of-washington-oaks-gardens-state-park,https://arbnet.org/morton-register/friends-of-washington-oaks-gardens-state-park/,,2026-04-10T09:46:25,ArbNet Morton Register
2461,Free State National Botanical Garden,free-state-botanical-garden,https://arbnet.org/morton-register/free-state-botanical-garden/,"The Free State National Botanical Garden was officially opened on 22 February 1969 by State President Jim Fouché. He marked the occasion by planting an Olea europaea subsp. africana tree which can still be seen today. The Free State National Botanical Garden falls within the Grassland Biome of South Africa. South Africa has eight biomes, [&hellip;]",2026-03-24T08:11:11,ArbNet Morton Register
2460,Frederik Meijer Gardens & Sculpture Park,frederik-meijer-gardens-sculpture-park,https://arbnet.org/morton-register/frederik-meijer-gardens-sculpture-park/,,2025-10-27T17:05:59,ArbNet Morton Register
2459,Fredericton Botanic Garden,fredericton-botanic-garden,https://arbnet.org/morton-register/fredericton-botanic-garden/,,2025-10-27T17:05:59,ArbNet Morton Register
2456,Frederick Law Olmsted Park and Arboretum,frederick-law-olmsted-park-and-arboretum,https://arbnet.org/morton-register/frederick-law-olmsted-park-and-arboretum/,"The Mission of the Frederick Law Olmsted Park and Arboretum at the National Museum of American Illustration is to promote an understanding and appreciation of trees on the property by preserving and enhancing two historically important, diverse “Gilded Age” gardens. While different in concept and executions, each holds a unique and historic landscaped garden. The [&hellip;]",2025-10-27T17:05:59,ArbNet Morton Register
2455,Frederic Bouticourt Garden,frederic-bouticourt-garden,https://arbnet.org/morton-register/frederic-bouticourt-garden/,,2025-10-27T17:05:59,ArbNet Morton Register
2454,Franklin-Cotterrell Greens Arboretum,franklin-cotterrell-greens-arboretum,https://arbnet.org/morton-register/franklin-cotterrell-greens-arboretum/,,2025-10-27T17:05:59,ArbNet Morton Register
2448,Franklin Park Zoo,franklin-park-zoo-arboretum,https://arbnet.org/morton-register/franklin-park-zoo-arboretum/,"Designed in the 19th century by the progenitor of American landscape architecture, Frederick Law Olmsted, Franklin Park is the jewel of Boston’s Emerald Necklace. The Franklin Park Zoo opened in 1912; the 72-acre property is home to numerous endangered animal species and now a newly recognized arboretum. While guests naturally often focus on the animals [&hellip;]",2026-01-12T11:13:54,ArbNet Morton Register
2444,Frank A. Waugh Arboretum,frank-a-waugh-arboretum-at-umass-amherst,https://arbnet.org/morton-register/frank-a-waugh-arboretum-at-umass-amherst/,The Waugh Arboretum at UMass Amherst was founded in 1944 after the landscape architect pioneer Frank A. Waugh. His vision reflected the founding philosophy of the college that the land was more important than the buildings. The original plant introductions are credited to President William Clark who served as an agricultural advisor to Japan. Of [&hellip;],2026-04-09T14:41:31,ArbNet Morton Register
2440,Francisco Javier Clavijero Botanic Garden,francisco-javier-clavijero-botanic-garden,https://arbnet.org/morton-register/francisco-javier-clavijero-botanic-garden/,"The arboretum of the Clavijero Botanic Garden, it is a collection of native and introduced trees and shrubs. Native tree and shrubs species are typical of the Tropical Mountain Cloud Forest. These species are also used for research (e.g., germination protocols, early establishment of endangered tree species, and restoration of the Cloud Forest Sanctuary). Among [&hellip;]",2025-10-27T17:05:59,ArbNet Morton Register
2439,Frances Wood Shimer Memorial Arboretum,frances-wood-shimer-memorial-arboretum,https://arbnet.org/morton-register/frances-wood-shimer-memorial-arboretum/,"The Frances Wood Shimer Memorial Arboretum was established on the grounds of the historic Shimer College campus in November of 2012. Since 1980 the property has been owned by the Campbell Center for Historic Preservation Studies. CCHPS is a non-profit organization whose mission is to teach preservation of historic buildings and artifacts by offering unique, [&hellip;]",2025-10-27T17:05:59,ArbNet Morton Register
2433,Fourth Bluff Arboretum,fourth-bluff-arboretum,https://arbnet.org/morton-register/fourth-bluff-arboretum/,"Two adjacent River Parks comprise The Fourth Bluff Arboretum, each with their own significance to the history of Memphis: Fourth Bluff Park and River Garden. Fourth Bluff Park was designed in 1908 by George Kessler as a Memorial to the Civil War. Dubbed ‘Confederate Park’, a pedestalled statue of Jefferson Davis (the President of the [&hellip;]",2025-10-27T17:05:59,ArbNet Morton Register
2429,Four Seasons Resort Lāna’i,four-seasons-resort-lanai,https://arbnet.org/morton-register/four-seasons-resort-lanai/,"The award-winning Four Seasons Resort Lana&#8217;i sits on the southeastern shore of a secluded Hawaiian island. The landscape around the property contains a diverse collection of at least 435 unique species of plants that include 62 species of trees, 59 species of shrubs, 76 species of palms and 30 species of cycads over 12 densely-planted [&hellip;]",2026-06-10T11:31:08,ArbNet Morton Register
2428,Foundation for Revitalization of Local Health Traditions,foundation-for-revitalization-of-local-health-traditions,https://arbnet.org/morton-register/foundation-for-revitalization-of-local-health-traditions/,,2025-10-27T17:05:59,ArbNet Morton Register
2427,Fota Arboretum and Gardens,fota-arboretum-and-gardens,https://arbnet.org/morton-register/fota-arboretum-and-gardens/,,2025-10-27T17:05:59,ArbNet Morton Register
2426,Foster Botanical Garden,foster-botanical-garden-honolulu-botanical-garden-level-iii-accredited,https://arbnet.org/morton-register/foster-botanical-garden-honolulu-botanical-garden-level-iii-accredited/,,2026-04-09T14:43:31,ArbNet Morton Register
2425,Fossil Plants,fossil-plants,https://arbnet.org/morton-register/fossil-plants/,,2025-10-27T17:05:59,ArbNet Morton Register
2421,Fort Worth Botanic Garden,fort-worth-botanic-garden,https://arbnet.org/morton-register/fort-worth-botanic-garden/,,2025-10-27T17:05:59,ArbNet Morton Register
2420,Fort Wood Arboretum,fort-wood-arboretum,https://arbnet.org/morton-register/fort-wood-arboretum/,,2026-06-15T08:40:00,ArbNet Morton Register
2419,Fort Stevenson State Park,fort-stevenson-state-park,https://arbnet.org/morton-register/fort-stevenson-state-park/,,2025-10-27T17:04:56,ArbNet Morton Register
2415,Fort Collins City Park Arboretum,fort-collins-city-park-arboretum,https://arbnet.org/morton-register/fort-collins-city-park-arboretum/,"The Fort Collins City Park Arboretum encompasses an eighty-five-acre public park established in 1912. Many mature American elms from the park’s early years form the backbone of the arboretum, which now includes more than 1,000 trees representing over 200 taxa. Over the past half century, an intentional effort has been made to curate and display [&hellip;]",2026-01-15T09:24:48,ArbNet Morton Register
2414,Forstbotanischer Garten und Arboretum,forstbotanischer-garten-und-arboretum,https://arbnet.org/morton-register/forstbotanischer-garten-und-arboretum/,,2025-10-27T17:04:56,ArbNet Morton Register
2413,Forestry Sciences Laboratory Arboretum,forestry-sciences-laboratory-arboretum,https://arbnet.org/morton-register/forestry-sciences-laboratory-arboretum/,,2025-10-27T17:04:56,ArbNet Morton Register
2412,Forestry Research Institute of Nigeria,forestry-research-institute-of-nigeria,https://arbnet.org/morton-register/forestry-research-institute-of-nigeria/,,2025-10-27T17:04:56,ArbNet Morton Register
2411,Forest Research Institute Malaysia,forest-research-institute-malaysia,https://arbnet.org/morton-register/forest-research-institute-malaysia/,,2025-10-27T17:04:56,ArbNet Morton Register
2407,Forest ReLeaf Nursery and Arboretum,forest-releaf-arboretum,https://arbnet.org/morton-register/forest-releaf-arboretum/,"The Forest ReLeaf Arboretum resides in the CommuniTree Nursery alongside Creve Coeur Lake Park in Maryland Heights, Missouri. Forest ReLeaf operates the only nonprofit community-assisted tree nursery in the region and is a catalyst for restoring and sustaining our urban forests. The Forest ReLeaf Arboretum contains over 110 tree species and is steadily expanding as [&hellip;]",2026-04-22T13:20:20,ArbNet Morton Register
2406,Forest Park Museum and Arboretum,forest-park-museum-and-arboretum,https://arbnet.org/morton-register/forest-park-museum-and-arboretum/,,2025-10-27T17:04:56,ArbNet Morton Register
2403,Forest Park Arboretum,forest-park-arboretum,https://arbnet.org/morton-register/forest-park-arboretum/,,2025-10-27T17:04:56,ArbNet Morton Register
2401,Forest Park,forest-park,https://arbnet.org/morton-register/forest-park/,,2025-10-27T17:04:56,ArbNet Morton Register
2397,Forest Lawn Cemetery,forest-lawn-cemetery,https://arbnet.org/morton-register/forest-lawn-cemetery/,"Forest Lawn Cemetery, founded in 1849, is a nationally significant historic landscape, cherished by both residents and visitors to Buffalo, New York. The 269 acres of curving drives, reflective lakes, and alternating areas of scenic creek, open knolls, and wooded glades serve as a place of repose for 170,000 permanent residents, including a U.S. President, [&hellip;]",2026-01-16T11:54:01,ArbNet Morton Register
2394,Forest Home Cemetery and Arboretum,forest-home-cemetery-and-arboretum,https://arbnet.org/morton-register/forest-home-cemetery-and-arboretum/,"Forest Home Cemetery was established in 1850 as a cemetery for the city. As Milwaukee prospered and expanded, the cemetery became the final resting place for 26 mayors, more than 1,000 Civil War veterans and countless prominent people who left their marks on Milwaukee’s history. Along with the stories it tells about Milwaukee history, Forest [&hellip;]",2025-10-27T17:04:56,ArbNet Morton Register
2393,Forest Hills Gardens,forest-hills-gardens,https://arbnet.org/morton-register/forest-hills-gardens/,,2025-10-27T17:04:56,ArbNet Morton Register
2391,Forest Hill Union Cemetery,forest-hill-cemetery-arboretum,https://arbnet.org/morton-register/forest-hill-cemetery-arboretum/,"Forest Hill Cemetery located in Piqua Ohio is a 120 acre cemetery divided by a canal and walking trail. Both the lower section and upper section are unique in what they hold and offer. It is the largest public union cemetery in Ohio and has over 30,000 burials and has the second largest Labyrinth Garden [&hellip;]",2026-05-27T13:53:31,ArbNet Morton Register
2390,Forest Hill Cemetery,forest-hill-cemetery,https://arbnet.org/morton-register/forest-hill-cemetery/,,2025-10-27T17:04:56,ArbNet Morton Register
2386,Forest Dale Cemetery,forest-dale-cemetery,https://arbnet.org/morton-register/forest-dale-cemetery/,,2025-10-27T17:04:56,ArbNet Morton Register
2385,Fordham University,fordham-university,https://arbnet.org/morton-register/fordham-university/,,2025-10-27T17:04:56,ArbNet Morton Register
2381,Ford’s Colony Arboretum,fords-colony-arboretum,https://arbnet.org/morton-register/fords-colony-arboretum/,"The Ford’s Colony Arboretum is situated within a 35-acre wetland forest along Chisel Run, a tributary of Powhatan Creek which flows into the James River. Over 50 unique trees and woody shrubs are tagged along a 1.3-mile Nature Trail coursing through this protected natural habitat. Altogether, over 65 trees and woody shrubs are identified with [&hellip;]",2025-10-27T17:04:56,ArbNet Morton Register
2379,For-Mar Nature Preserve & Arboretum,for-mar-nature-preserve-arboretum,https://arbnet.org/morton-register/for-mar-nature-preserve-arboretum/,The For-Mar Arboretum was established in 1968 and opened to the public in 1970. The facility is named after the conveyors of the property Forbes and Martha Merkley; FORbes-MARtha. The site was originally a dairy farm prior to its donation to the newly formed Genesee County Parks system in 1966. The 116 acre Arboretum sits [&hellip;],2025-12-22T15:06:01,ArbNet Morton Register
2378,Folmers Landscaping & Botanical Gardens,folmers-landscaping-botanical-gardens,https://arbnet.org/morton-register/folmers-landscaping-botanical-gardens/,,2025-10-27T17:04:25,ArbNet Morton Register
2374,Folly Tree Arboretum,folly-tree-arboretum,https://arbnet.org/morton-register/folly-tree-arboretum/,"The Folly Tree Arboretum is a cultural archive of trees dedicated to environmental storytelling. Founded in 2013, the Folly Tree Arboretum works to promote an exuberant environmental ethic through art and science. Trees in the collection include a sycamore that went to the moon on Apollo 14, a tree whose fruits have become evolutionarily useless [&hellip;]",2025-10-27T17:04:25,ArbNet Morton Register
2373,Flying Trillium Gardens and Preserve,flying-trillium-gardens-and-preserve,https://arbnet.org/morton-register/flying-trillium-gardens-and-preserve/,,2025-10-27T17:04:25,ArbNet Morton Register
2370,Florida International University Arboretum,florida-international-university-arboretum,https://arbnet.org/morton-register/florida-international-university-arboretum/,,2025-10-27T17:04:25,ArbNet Morton Register
2369,Florida Citrus Arboretum,florida-citrus-arboretum,https://arbnet.org/morton-register/florida-citrus-arboretum/,,2025-10-27T17:04:25,ArbNet Morton Register
2368,Florian Arboretum Forest,florian-arboretum-forest,https://arbnet.org/morton-register/florian-arboretum-forest/,,2025-10-27T17:04:25,ArbNet Morton Register
2364,Florham Arboretum,florham-arboretum-at-fairleigh-dickinson-university,https://arbnet.org/morton-register/florham-arboretum-at-fairleigh-dickinson-university/,"The Florham Arboretum is situated on the Fairleigh Dickinson University campus in Madison, NJ. It is the former Florham estate of Florence Vanderbilt Twombly and Hamilton McKown Twombly. Developed in the 1890’s, some notable landscape architects who had a role in its landscape were: Frederick Law Olmsted, the Olmsted brothers, Warren H. Manning, and Brinley [&hellip;]",2026-04-09T14:45:28,ArbNet Morton Register
2363,Florence and Robert Zuck Arboretum,florence-and-robert-zuck-arboretum,https://arbnet.org/morton-register/florence-and-robert-zuck-arboretum/,,2025-10-27T17:04:25,ArbNet Morton Register
2362,Flora Tropica Gardens,flora-tropica-gardens,https://arbnet.org/morton-register/flora-tropica-gardens/,,2025-10-27T17:04:25,ArbNet Morton Register
2356,Flicker of Hope and Development Organization (CBO),flicker-of-hope-and-development-organization,https://arbnet.org/morton-register/flicker-of-hope-and-development-organization/,,2026-06-15T08:41:04,ArbNet Morton Register
2351,First Christian Church Arboretum,first-christian-church-arboretum,https://arbnet.org/morton-register/first-christian-church-arboretum/,"In 1978, the First Christian Church built its current facility on a 14-acre park-like tract of land that included many large, mature trees. Because the membership felt strongly about environmental stewardship and enhancing the beauty of the land, an intentional effort to plant additional tree specimens began. Over 60 different trees and shrubs have been [&hellip;]",2025-10-27T17:04:25,ArbNet Morton Register
2350,Finca Los Monos Botanical Garden,finca-los-monos-botanical-garden,https://arbnet.org/morton-register/finca-los-monos-botanical-garden/,,2025-10-27T17:04:25,ArbNet Morton Register
2349,Finca Cántaros,finca-cantaros,https://arbnet.org/morton-register/finca-cantaros/,,2026-01-13T13:43:13,ArbNet Morton Register
2348,Filoli,filoli,https://arbnet.org/morton-register/filoli/,,2025-10-27T17:04:25,ArbNet Morton Register
2345,Filberg Heritage Lodge and Park,filberg-heritage-lodge-and-park,https://arbnet.org/morton-register/filberg-heritage-lodge-and-park/,"The Filberg Heritage Lodge &amp; Park Arboretum, located in Comox, British Columbia, is a significant cultural, ecological, and educational landscape set within a historic waterfront Park. Developed through a collaborative partnership between the Town of Comox and the Filberg Heritage Lodge and Park Association (FHLPA), the arboretum showcases a diverse collection of mature trees and [&hellip;]",2026-01-15T09:19:10,ArbNet Morton Register
2339,"Fields College, Rustenburg",fields-college-rustenburg,https://arbnet.org/morton-register/fields-college-rustenburg/,"South Africa is notably considered as one of the most biologically diverse countries in the world due to its species diversity, rate of endemism and diverse ecosystems. South Africa is home to more than 22 000 indigenous seed plants from almost 230 different families. It is also the proud home of 10% of the world’s [&hellip;]",2026-06-15T08:42:16,ArbNet Morton Register
2337,Fernwood Botanical Garden and Nature Preserve,fernwood-botanical-garden-and-nature-preserve,https://arbnet.org/morton-register/fernwood-botanical-garden-and-nature-preserve/,,2025-10-27T17:04:25,ArbNet Morton Register
2331,Ferncliff Cemetery & Arboretum,ferncliff-cemetery-arboretum,https://arbnet.org/morton-register/ferncliff-cemetery-arboretum/,"Ferncliff Cemetery and Arboretum is a place of quiet reflection and natural beauty, serving as both a community resource and a living landscape of learning. The grounds feature nearly 100 species of trees and plants thoughtfully integrated into the cemetery’s serene setting. From the stately Ohio Buckeye-Aesculus giabra, to the graceful Weeping Higan Cherry- Prunus [&hellip;]",2025-10-27T17:04:25,ArbNet Morton Register
2327,Fernandina Beach Main Street Arboretum,fernandina-beach-main-street-arboretum,https://arbnet.org/morton-register/fernandina-beach-main-street-arboretum/,"The Fernandina Beach Main Street Arboretum is an outstanding example of the successful combination of natural and historic conservation with public education and economic revitalization. Historic downtown Fernandina Beach is tucked away in the northwest end of Amelia Island, one of Florida&#8217;s most stunning destinations and the southernmost of the Sea Islands. Amelia Island is [&hellip;]",2025-10-27T17:04:25,ArbNet Morton Register
2326,Fenner Nature Center,fenner-nature-center,https://arbnet.org/morton-register/fenner-nature-center/,,2025-10-27T17:03:14,ArbNet Morton Register
2320,Fell Arboretum,fell-arboretum,https://arbnet.org/morton-register/fell-arboretum/,"Jesse Fell is one of the most renowned founders of the University and the Town of Normal, he is remembered as a &#8220;lover and planter of trees&#8221; with his hopes being that every kind of tree that would flourish in Central Illinois would be planted on the University&#8217;s grounds so that the studies of botany [&hellip;]",2025-10-27T17:03:14,ArbNet Morton Register
2319,Fehérvárcsurgói Arborétum és Károlyi Kastélypark﻿,fehervarcsurgoi-arboretum-es-karolyi-kastelypark,https://arbnet.org/morton-register/fehervarcsurgoi-arboretum-es-karolyi-kastelypark/,,2025-10-27T17:03:14,ArbNet Morton Register
2318,Fay Hyland Botanical Garden,fay-hyland-botanical-garden,https://arbnet.org/morton-register/fay-hyland-botanical-garden/,,2026-06-15T08:43:24,ArbNet Morton Register
2317,Fauser Arboretum,fauser-arboretum,https://arbnet.org/morton-register/fauser-arboretum/,,2025-10-27T17:03:14,ArbNet Morton Register
2316,Faro Arboretum,faro-arboretum,https://arbnet.org/morton-register/faro-arboretum/,,2025-10-27T17:03:14,ArbNet Morton Register
2315,Fancher Arboretum,fancher-arboretum,https://arbnet.org/morton-register/fancher-arboretum/,,2025-10-27T17:03:14,ArbNet Morton Register
