bgci_id,name,name_alt,website,phone,email,latitude,longitude,city,state_province,postal_code,country_code,country,address,open_to_public,year_incorporated,overview,accessions_count,member_bgci,member_abg,member_ipen,botanic_garden_accredited,arbnet_accredited_level,herbarium_code,social_facebook,social_instagram,social_twitter,updated_at,source,attr_access_conservation_policies,attr_advocates_conservation,attr_altitude,attr_audience_development,attr_average_annual_precipitation,attr_biosecurity_best_practices,attr_carbon_reduction_policies,attr_collaborations_conservation,attr_collection_access,attr_community_outreach,attr_conservation_assessment_activities,attr_conservation_expertise_external,attr_conservation_habitat_focus,attr_conservation_horticulture_activities,attr_conservation_non_permanent_budget,attr_conservation_permanent_budget_percentage,attr_conservation_professional_development,attr_conservation_staff_total,attr_conservation_volunteers_total,attr_education_practices,attr_education_resources,attr_education_staff_total,attr_education_topics,attr_energy_saving_techniques,attr_evaluates_conservation_activities,attr_ex_situ_infrastructure,attr_governance_type,attr_horticulture_staff_total,attr_in_situ_best_practices,attr_in_situ_conservation,attr_in_situ_land_area_impact,attr_interpretation_conservation,attr_invasive_species_monitoring,attr_landscaped_area_hectares,attr_living_collections_policy,attr_mission_statement_conservation,attr_natural_area_hectares,attr_non_school_classes,attr_online_learning,attr_operating_budget,attr_organisation_type,attr_plant_conservation_policy,attr_plant_records_database,attr_policy_exists,attr_policy_includes_conservation,attr_research_programmes,attr_research_staff_total,attr_research_volunteers_annual,attr_school_programmes,attr_scientific_research_participant,attr_species_recovery_native,attr_species_recovery_non_native,attr_staff_total,attr_strategies_frameworks,attr_sustainability_certification,attr_sustainability_goal,attr_sustainability_policy,attr_sustainable_food_practices,attr_total_area_hectares,attr_urban_greening_practices,attr_visitors_annual,attr_volunteers_annual,attr_waste_management_practices,attr_water_saving_policies,attr_wild_collection_best_practices,attr_wild_origin_living_percent,attr_wild_origin_seed_bank_percent
6007,Nature Palace Botanical Gardens,,https://www.npfug.com/index.php/nature-palace-botanical-garden,00256-772-625963,naturepaldn@gmail.com;__primary,0.31330,32.57130,Kampala,,256414,UG,Uganda,Jandira/Luwule,1,2000,"The Nature Palace Botanical Garden (NPBG), found in Uganda (East Africa) is a Community Development and Well-being-focused garden administered by Nature Palace Foundation. The garden has special emphasis on medicinal plants that are very essential to the welfare of poor communities in terms of known medicinal values. In 2005, NPBG was registered as a participant in the world-wide implementation of the International Agenda in support of Plant Conservation, Environmental Awareness and Sustainable ",0,1,1,0,0,,KAMPA,,,,2025-09-10T16:20:06.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Private; Academic,,,,,,,5,,,12,,,,Botanic Garden/Arboretum,,,,,,,,,,,,11,,,,,,17,,,,,,,,
6008,Edouard Adjanohoun Botanical and Zoological Gardens of the University of Abomey-Calavi,JBZ-LEA-UAC,,,jbz.ea@uac.bj ;__primary,6.41300,2.34503,,Cotonou,01 BP 526 ,BJ,Benin,Vice-Rectorat en charge de la Recherche Universitaire,1,1970,"Jardins Botanique et Zoologique Edouard Adjanohoun de l'Université d'Abomey-Calavi  

https://www.leabenin-fsauac.net/fr/accueil/",0,1,0,0,0,,,,,,2026-04-20T16:20:05.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic; National Government,,,,,,,,,,,,,,Botanic Garden/Arboretum; College or University Campus; Conservation Institution; Gene/Seed Bank; Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,
6009,Jardín Etnobotánico Dominga,,,,,10.47350,-84.25890,,San Luis,,CR,Costa Rica,Ecolodge San Luis,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:38.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6010,Jardín Botánico de Villa Clara,,http://www.ilam.org/index.php/es/museo?id=280,281692,anoa@agronet.uclv.edu.cu,22.42439,-79.94165,Santa Clara,Villa Clara,54830,CU,Cuba,Universidad Central de Las Villas,,,,0,1,0,0,0,,,,,,2025-05-08T10:20:05.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6011,Himeji City Tegarayama Botanical Garden,,,,,34.67690,136.21140,Himeji,Hyogo,670-0972,JP,Japan,93 Tegara,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:39.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,Sasebo City Subtropical Zoological and Botanical Gardens,,,,,33.15113,129.68950,Nagasaki,,857-1231,JP,Japan,"2172, Funakoshi-cho",,,,0,0,0,0,0,,,,,,2024-02-26T22:28:39.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6013,BiosHill - Ran No Sato Okinawa,,https://www.bios-hill.co.jp/en/,,k-eigyou@bios-hill.co.jp,26.42294,127.79619,Uruma-City,Okinawa,904-1114,JP,Japan,"961-30, Kadekaru",,,,0,0,0,0,0,,,,,,2024-02-26T22:28:39.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6014,Tama Forest Science Garden,,http://www.ffpri.affrc.go.jp,,tfujii@ffpri.affrc.go.jp,35.64596,139.27951,Hachioji,Tokyo,193-0843,JP,Japan,Forestry and Forest Products Research Institute (FFPRI),,,,0,0,0,0,0,,,,,,2024-02-26T22:28:39.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6015,Botanic Gardens of Toyama,,http://www.bgtym.org,,botanic@bgtym.org,36.66345,137.18216,Toyama,Toyama,939-2713,JP,Japan,42 Kamikutsuwada,,,,0,1,0,0,0,,,,,,2024-02-26T22:28:39.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6016,Kitale Nature Reserve,,,,batiti@hotmail.com,1.01908,35.00230,Kitale,,30200,KE,Kenya,National Museums of Kenya,,,,0,0,1,0,0,,,,,,2024-02-26T22:28:39.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,Greens Biodiversity Sanctuary,,https://www.greensbiodiversitysanctuary.com/,,,10.79048,78.70467,"Tamil Nadu, South India",Tamil Nadu,,IN,India,Tiruchirappalli,,,,0,1,0,0,0,,TRICH,,,,2024-02-26T22:28:40.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6018,Botanical Garden of Volgograd State Pedagogical University,,,,botsad@vspu.ru,48.71501,44.52628,VOLGOGRAD,,400131,RU,Russian Federation,prospect Lenina 27,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:40.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,Tooro Botanical Gardens,,http://tbguganda.org/,+256771448655,gmruyonga@gmail.com,0.65462,30.28011,,,,UG,Uganda,P.O. Box 840,1,2001,"Located in Western Uganda, this botanic garden undertakes reforestation using indigenous tree species in collaboration with local partners. 
Staff at Tooro botanical gardens are experienced in the propagation of many indigenous species, maintain a medicinal plant garden and undertake education programs.",0,1,1,0,0,2,,,,,2026-02-27T05:30:06.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6020,Roxby Downs Arboretum,,,,,-30.55479,136.89826,Roxby Downs,South Australia,SA 5725,AU,Australia,36 Axehead Road,,2001,,0,0,0,0,0,,ROXBY,,,,2025-12-11T17:50:04.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Government (State/County/Municipal),,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6021,Fundação Jardim Botânico de Pocos de Caldas,FJBPC,https://jardimbotanico.pocosdecaldas.mg.gov.br/,55 35 99930 4008,dtecfjbpc@gmail.com,-21.77687,-46.61691,Poços de Caldas,Minas Gerais,55 35 99930 4008,BR,Brazil,"Rua Paulo de Oliveira, 320, Parque Véu das Noivas ",1,2003,"<p>""To be a reference in environmental education, research, conservation, and plant management, with an emphasis on regional flora.""</p>",0,1,0,0,0,,CALDAS,https://www.facebook.com/Jardimbotanicopc/?locale=pt_BR,@fjbpc.oficial,,2025-09-26T17:28:21.000000Z,BGCI GardenSearch,"Collecting, maintenance, and supply of threatened and CITES listed species; Invasive species prevention and management",True,1400,Social inclusion; Including indigenous knowledge; Special education and mental health needs; Team-based inquiry,1745,Nursery Management; Collection Management; Plant Acquisition and Introduction; Visitor Management,Low carbon investments; Eliminating fossil fuel and/or deforestation based products from supply chain,Academic institution(s); Government agency(ies); Corporation(s); Non-profit organization(s); Research community(ies); Botanical network(s); Other botanical institution(s),Collections network/multisite collection member; Individual research requests; Multi-site collections database,True,National conservation assessments; Mapping for conservation assessments; Red List Index,Contribute to coordinated ex situ collections; Floras/species descriptions; Sponsor or organise professional meetings or trainings; Host visiting professionals; Offer fellowships or internships; Participate in plant conservation networks; Serve as a plant rescue center site (for confiscated plants),"Tropical and subtropical moist broad leaf forests; Tropical and subtropical grasslands, savannahs and shrublands",None,"$20,000 to $50,000",20,"On-site skills-based staff training(s) (including formal/informal instruction on the propagation and cultivation of threatened species, invasives management and early detection); On-site knowledge-based staff training(s) ( including learning opportunities such as lunch and learn, lectures or discussions, access to adult education classes on plant conservation topics); Specialized workshops or courses via professional meetings/conferences/congresses, continuing education programmes, academic institutions, etc.",12,2,Science communication; Interpretation; Evaluation; Inquiry Based Science Education; Accessibility; Volunteering; Working with diverse audiences,Visitor centre; Guided tours; Self-guided tours; Permanent exhibitions or displays for visitors; Special exhibitions or displays for visitors; School education programmes; In-person events/classes/courses for visitors,5,Climate change; Pollination; Sustainability; Plant and biodiversity conservation; Plant science,Renewable energy; Sustainable building construction; Sustainable building certification,False,Arboretum; DNA bank; Field gene bank/Seed orchard; Growth chamber; Herbarium; Living plant collection; Micropropagation/Tissue culture; Nursery; Seed/pollen bank - Cool (0° to 15°C); Shadehouse/Greenhouse,Local Government (State/County/Municipal),2,"Garden uses science-based best practices for all in situ activities; In situ projects have baseline measurements, monitoring and adaptive management built into project design; For restoration projects, species selection is guided by reference ecosystems and species assemblages; Garden uses genetically appropriate plants or propagules for reintroduction and ecosystem restoration; Garden carries out activities with prior informed consent, according to relevant international, national, and local laws, regulations, and customs; Garden maintains long-term monitoring of species and areas impacted by in situ activities",Ecological restoration of habitat; Incorporation of threatened species into ecological restoration; Monitoring; Species recovery planning; Protection/Land Management; Population reinforcement; Reintroduction,15,True,None,50,True,True,260,Children; Young adults; Adults; General visitors; Specific community groups,,"$100,000 to $750,000",Botanic Garden/Arboretum,True,True,Accessibility; Collections; Diversity and Inclusion; Education; Information Management; Interpretation; Landscape Management; Marketing and Communications; Overall Organisational Strategic or Master Plan; Sustainability; Visitors,Accessibility; Collections; Diversity and Inclusion; Education; Interpretation; Landscape Management; Overall Organisational Strategic or Master Plan; Sustainability; Visitors,Biotechnology; Ex situ conservation; Ecology; In situ conservation; Education practice; Ethnobotany; Survey and inventory; Floristics; Ecological restoration; Plant breeding; Seed biology and conservation; Systematics and taxonomy; Urban environments,5,3,Primary years education; Middle/secondary years education; College/university education,Garden staff write peer reviewed papers; Garden widely communicates research accomplishments to the broader public,Yes 21+ species,Yes 1-10 species,30,"Global Strategy for Plant Conservation (GSPC); Other Regional, National, or Sub-national Policies",False,True,False,Locally sourced food; Food waste reduction,305,Managing urban nature reserves,8000,2,Waste reduction; Recycling; Composting,Water quality,"Where possible seeds are collected. For species with available seed, no more than 15-20% of seed available at the time of collection is harvested from each individual or population.; For species with no available seed at the time of the collecting trip, cuttings are collected as an alternative. For cuttings, damage to living plants is minimised.; No whole plants are removed from the wild.; Data is collected alongside propagation material and linked to collected material. This includes collection of herbarium vouchers, photographs and field data.",80,100
6022,Suleyman Demirel University Botanical Garden,,,0090 246 237 0171,,37.82920,30.52632,ISPARTA,,32260,TR,Turkey,Suleyman Demirel University,,,,0,0,0,0,0,,SDUBG,,,,2024-02-26T22:28:41.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,Medicinal Plants Garden,,,,,32.81597,130.72835,Kumamoto,,8620973,JP,Japan,"Graduate School of Pharmaceutical Sciences, Kumamoto University",,,,0,0,0,0,0,,KUMPS,,,,2024-02-26T22:28:41.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6024,Howick Arboretum,,https://howickhallgardens.com/,,estateoffice@howickuk.com,55.45063,-1.60966,Alnwick,Northumberland,NE66 3LB,GB,United Kingdom,Howick Estate Office,,,,0,0,0,0,0,1,HOW,,,,2024-02-26T22:28:41.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,Shingu Botanic Garden,,http://www.sbg.or.kr,82-31-723-6677,azalea@shingu.ac.kr,37.43352,127.08355,Gyeonggi-do,Gyeonggi-do,,KP,Democratic People's Republic of Korea,"121 Sangjeong-dong,",1,2003,"The mission of Shingu Botanic Garden is to collect and display systematically the resource plants from domestic and abroad, and to study, conserve and diffuse the knowledge and information related to the usage of these plants, and to contribute in flourishing of human life using plants through giving environmental and vocational education, and serving for students and general public as a site of observation and experience of nature. 

Shingu Botanic Garden includes fifteen theme garden such as",0,0,0,0,0,,SBGKR,,,,2024-02-26T22:28:41.000000Z,BGCI GardenSearch,,,100,,1200,,,,,,,,,,,,,,,,,,,,,,Private; Academic,,,,,,,10,,,47,,,,Botanic Garden/Arboretum,,,,,,,,,,,,7,,,,,,57,,30000,10,,,,,
6026,Bodenham Arboretum,,http://www.bodenhamarboretum.co.uk/,,info@bodenham-arboretum.co.uk,52.42887,-2.28563,Wolverley,Worcestershire,DY11 5TB,GB,United Kingdom,,,,,0,0,0,0,0,,BODAR,,,,2024-02-26T22:28:41.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,Borde Hill Garden,,http://www.bordehill.co.uk/Index.html,,,51.02161,-0.11535,Haywards Heath,West Sussex,RH16 1XP,GB,United Kingdom,,,,,258,1,0,0,0,,BOHIG,,,,2025-04-29T12:40:04.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6028,Guincho,,,,,54.66253,-5.76038,Nr Bangor,County Down,,GB,United Kingdom,69 Craigdarragh Road,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:41.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,Niigata Prefectural Botanical Garden,,http://botanical.greenery-niigata.or.jp/,,,37.76044,139.11225,Niigata City,,950-0845,JP,Japan,186 Kanazu,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:42.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6030,Tropical Spice Garden,,http://www.tropicalspicegarden.com,00604 - 881 1797,info@tropicalspicegarden.com,5.46348,100.22933,"George Town, Pulau Pinang",,11050,MY,Malaysia,Lone Crag Villa,,,January 2010. Rejoined 6th August 2019.,0,0,0,0,0,,PGTSG,https://www.facebook.com/tropicalspicegardencookingschool/,,,2024-02-26T22:28:42.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6031,Bradenham Hall Gardens and Arboretum,,http://www.bradenhamhall.co.uk,,info@bradenhamhall.co.uk,52.65289,0.84170,Thetford,Norfolk,IP25 7QR,GB,United Kingdom,Bradenham,,,,0,0,0,0,0,,BHGAT,,,,2024-02-26T22:28:42.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6032,Arusha Botanic Garden,,http://www.nmt.go.tz,00255 27 2545540,dg@nmt.go.tz,-3.36950,36.69606,ARUSHA,,,TZ,Tanzania,National Natural History Museum,,,A small botanic garden attached to the museum. Has a small nursery and undertakes work with local schools. An extension to the garden was planned but to date has not gone ahead.,0,0,1,0,0,,ABGBT,,,,2024-02-26T22:28:42.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6033,Jardim Botânico Univille,,,47 3461-9040,karinesemann@gmail.com,-22.96378,-43.22228,Joinville,Santa Catarina,89.219-710,BR,Brazil,Universidade Regional de Joinville,,,,0,1,0,0,0,,JBUUS,,,,2024-02-26T22:28:42.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6034,Jardim Botânico de Salvador,,https://www.salvadordabahia.com/experiencias/jardim-botanico-de-salvador/,55 71 33931266,,-12.92916,-38.43466,Salvador,Bahia,41.250.190,BR,Brazil,"Av. São Rafael s/nº , São Marcos",,,,0,0,0,0,0,,JBDSB,,,,2025-10-30T16:00:05.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6035,Alcsúti Arboretum,,http://www.alcsutiarboretum.hu,0036 20 424 8995,info@alcsuti-arboretum.hu;__primary,47.42338,18.59216,Alcsútdoboz,,8087,HU,Hungary,8087 Alcsutdoboz,1,1820,"The Alcsúti Arboretum is probably the most original landscape garden in Hungary. It is situated next to the village of Alcsútdoboz in Fejér county, 40 kms SW from Budapest, between the M1 and the M7 motorways in the magnificent Valley of Vál along the 811 main road.

This tranquil 100 acre (ca. 40 hectares) garden was founded by the Habsburgs in the 1820s, when Joseph Palatin had one of Hungary's most attractive classicist-style palaces erected. The park was designed by Carl Tost – a gardener ",0,0,0,0,0,,,www.facebook.com/arboretumalcsut/,,,2024-07-17T11:20:05.000000Z,BGCI GardenSearch,,,134,,600,,,,,,,,,,,,,,,,,,,,,,National Government; Trust,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,5,,,,,,40,,30000,200,,,,,
6036,Parques de Sintra - Monte da Lua S.A.,,http://www.parquesdesintra.pt/,00351 21 923 73 00,info@parquesdesintra.pt,38.79321,-9.41888,Sintra,,2170-405,PT,Portugal,Parque de Monserrate,1,2000,"-----------------------------------------------------------

The Parques de Sintra (PSML) are made up of the palace and park of Pena, gardens and palace of Monserrate, the Moorish castle, the Capuchos Convent (also known as the Cork Convent) and several other historic and natural sites. PSML is a company of exclusively public equity, established in 2000 following recognition by UNESCO of Sintra's Cultural Landscape as a World Heritage site and is responsible for the restoration, maintenance an",0,1,0,0,0,,,https://www.facebook.com/parquesdesintra,https://www.instagram.com/parquesdesintra/,https://twitter.com/parquesdesintra,2024-02-26T22:28:43.000000Z,BGCI GardenSearch,,,143,,800,,,,,,,,,,,,,,,,,,,,,,National Government,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,410,,2500000,2,,,,,
6037,Edwin and Frances Hunter Arboretum at Palomar College,,http://www.palomar.edu/arboretum,(760) 744-1150 x.2133,arangel@palomar.edu,33.15042,-117.18267,SAN MARCOS,California,92069,US,United States of America,Palomar College Main Campus,1,1973,"Palomar Community College District is located in North San Diego County, California. Palomar is one of the largest community colleges in the country, in both geographical area and student population. The student population is over 30,000, throughout the district. The main campus is located in San Marcos on a 252 acre site. In 1973, a 5 acre hillside on the main campus was set aside for an arboretum. Soon thereafter, many trees, palms and bamboos from around the world were planted and labeled, ma",30,1,0,0,0,2,,,,,2024-11-05T22:04:29.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic; National Government,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,10,,,,,,,,9125,2,,,,,
6038,Botresearch USA Conservation Garden,,http://www.botresearch.com,,botresearchusa@sbcglobal.net,30.04640,-95.36653,Spring,Texas,77373,US,United States of America,23410 Harpergate Dr.,,1998,"Botresearch USA is a non-profit research organization with
a three-fold mission.The first part of our mission is 
expanding the base of knowledge and understanding with regards to structural and physiological similarities and differences, chemical analysis which will evaluate their potential for pharmaceutical and medicinal uses, and the developement of methods of mass production via in vitro micropropagation or tissue culture within the Lamiaceae/
Labiatae plant family.
The second part of o",0,0,0,0,0,,,,,,2024-02-26T22:28:43.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Private; Academic,,,,,,,10,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,25,,,,,,10,,,,,,,,
6039,Cedar Valley Arboretum & Botanic Gardens,,http://www.cedarvalleyarboretum.org,,office@cedarvalleyarboretum.org,42.42947,-92.32272,Waterloo,Iowa,50704,US,United States of America,1927 East Orange Road,,,,0,0,0,0,0,2,,,,,2024-02-26T22:28:43.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6040,Flora Tropica Gardens,,https://www.floratropica.com/,,floratropicafiji@gmail.com,-16.80159,179.30117,Savusavu,Fiji Islands,,FJ,Fiji,Lesiaceva Point Road,,,"Flora Tropica Gardens Fiji are situated on the bay, five kilometres from Savusavu town. The gardens comprise five acres of stunningly landscaped hillsides and creek flats which can be explored by elevated timber walkways and stone paths. Well-placed rest areas provide opportunities to relax and enjoy the glorious views over the gardens and across Savusavu Bay.

The highlight of the gardens is the palm collection with more than 300 species from around the world, including many that are among th",0,0,0,0,0,,,,,,2024-02-26T22:28:43.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,"Phuket Zoo Co., Ltd",,http://www.phuketzoo.com,(667) 637-4424,,7.84295,98.35787,Phuket,Phuket province,83000,TH,Thailand,23/2 Moo 3,,,,0,0,0,0,0,,,,,,2025-05-22T10:20:03.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6042,Jardin Botánico Ambiental,,https://jba.unanleon.edu.ni/,00 505 2311 4012,jardinbotanicoambiental@ct.unanleon.edu.ni,12.43690,-86.87905,Leon,,TECNICO LA SALLE 1 K,NI,Nicaragua,Universidad Nacional Autonoma de Nicaragua-Leon,,2010,,0,0,0,0,0,,,,,,2024-02-26T22:28:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic; National Government,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,21,,,,,,12,,,,,,,,
6043,Lincoln Park Zoo,,http://www.lpzoo.org,,mross@lpzoo.org,41.92110,-87.63347,Chicago,Illinois,60614,US,United States of America,"2001 N. Clark Street, Chicago, Illinois 60614",1,1868,"Lincoln Park Zoo is dedicated to connecting people with nature by providing a free, family-oriented wildlife experience in the heart of Chicago and by advancing the highest quality of animal care, education, science and conservation.

The gardens at Lincoln Park Zoo elevate visitor experience by enhancing the aesthetic beauty of the grounds and are an essential component to achieving our mission of connecting people with nature. We also view plants within the gardens as a living resource that ",56,1,0,0,1,3,,https://www.facebook.com/lincolnparkzoo,https://www.instagram.com/lincolnparkzoo/,https://x.com/lincolnparkzoo,2026-01-07T20:09:58.000000Z,BGCI GardenSearch,,,,,,,,Non-profit organization(s); Research community(ies); Botanical network(s),Collections network/multisite collection member; Individual research requests; Plant records data available via institution’s website,,,,,,,,,,,,,,,,,,Private,7,,,,,,,True,,,,,,Botanic Garden/Arboretum; Zoo,,True,Accessibility; Collections; Disaster Response; Diversity and Inclusion; Landscape Management; Risk Management,,,,,,,,,10,,,,,,,,,,,,,,
6044,Pine Lodge Pinetum (Pinetum Gardens),,,,,50.34154,-4.74923,,,,GB,United Kingdom,,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,3,,,,,,11,,,,,,,,
6045,Qinling National Botanical Garden,,Http://www.qinlingbg.com,86(29)87907116,26811254@qq.com;__primary,34.05313,108.39237,Xi'an,Shaanxi,710061,CN,China,No.3 Xiaozhai East Road,,2007,"Qinling National Botanical Garden is located in Xi'an weeks County, north of the provincial highway S107 mountains dedicated road, south Qinlingliang, west of the Black River, east of Zhouzhi County Huxian County community, 70 kilometers from the city center, planning a total area of ​​639 square kilometers, is the area of ​​the largest botanical gardens in the world.
Function as a biodiversity protection, scientific research on Biological Diversity, biodiversity science popularization, the bio",0,1,0,0,0,,,,,,2025-12-04T10:10:11.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,National Government; Local Government (State/County/Municipal),,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,63900,,,,,,,,
6046,University of Maryland Arboretum and Botanical Garden,,https://arboretum.umd.edu/,(301) 405-1323,arboretum@umd.edu,38.99193,-76.94874,College Park,Maryland,20742,US,United States of America,4201 Landscape Lane,,,,0,0,0,0,0,4,,,,,2024-02-26T22:28:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,Elon University Botanical Garden,,http://www.elon.edu,,sstevens@elon.edu,36.10555,-79.50320,Elon,North Carolina,27244,US,United States of America,"50 Campus Drive, Elon",,,,0,0,0,0,0,1,,,,,2024-02-26T22:28:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,
