FacilityID,FacilityName,FacilityLatitude,FacilityLongitude,FacilityDescription,FacilityPhone,FacilityEmail,FacilityReservationURL,FacilityTypeDescription,Reservable,StayLimit,Keywords,LastUpdatedDate,Activities
252967,Spring Gap Campground,39.5646417,-78.7179139,"<h2>Overview</h2> <p>The Spring Gap Campground is located at Mile 173.3 on the C&O Canal Towpath, near the city of Cumberland on the Maryland side of the Potomac River. <strong><em>Alcoholic beverages are prohibited.</em></strong></p><h2>Recreation</h2> <p>The most popular activities for Spring Gap campers are hiking the local trails, <a href=""https://www.nps.gov/choh/planyourvisit/bicycle.htm"" rel=""nofollow"">biking</a> the C&O Canal Towpath, <a href=""https://www.nps.gov/choh/planyourvisit/boati",,choh_information@nps.gov,,Campground,True,,,2026-06-11,
231899,CEDAR SPRINGS CAMPGROUND,40.9088889,-109.4497222,"<h2>Overview</h2> Cedar Springs Campground is located in the beautiful Flaming Gorge National Recreation Area on the Ashley National Forest at an elevation of 6,100 feet. Flaming Gorge Reservoir and Cedar Springs Marina are less than a mile from the campground. Exciting recreational activities abound, including boating, water skiing and fishing.<h2>Recreation</h2> Flaming Gorge National Recreation Area is known not only for its beautiful red cliffs, but also for its world-class fishing for lake,",435-889-3000,Help.Ashley.DutchJohn@AmericanLL.com,,Campground,True,,"CEDS,CEDAR,SPRINGS,CEDAR SPRINGS,FLAMING GORGE,ASHLEY NF - FS,Flaming Gorge National Recreation Area",2026-02-28,
232628,LOFERS BEND EAST,31.8852778,-97.3611111,"<h2>Overview</h2> <p>Lofers Bend East Campground is located on Whitney Lake on the Brazos River in Central Texas. This campground has 66 campsites and six of which that are ""water only"" sites and the remaining sites have water and 30 amp hook ups.  All sites have either a stand up BBQ grill or a ground cooker/fire ring.  The park is equipped with flushable toilets, showers, trailer dump station and two boat ramps.</p> <h2>Recreation</h2> Boating, fishing, swimming, canoeing, and kayaking are pop",254-622-3332,,,Campground,True,,"LOFE,WHITNEY LAKE,LAKE WHITNEY,EAST LOFERS BEND,LOFERS BEND WEST,WEST LOFERS BEND,LOFERS BEND,WHITNEY LAKE",2026-02-25,
233249,SUNSHINE GUARD STATION,44.665935,-118.7001,"<h2>Overview</h2> Sunshine Guard Station is situated along John Day River in the Malheur National Forest at an elevation of 3,700 feet, about 43 miles northeast of John Day, Oregon. The former guard station was built in 1936 and until the 1990s was used alternatively as a bunkhouse or a work station for fireguards.  <br/><br/> The guard station can be accessed by vehicle. Guests are responsible for their own travel arrangements and safety, and must bring several of their own amenities.<h2>Recrea",541-820-3800 ,SM.FS.malpubinfo@usda.gov,,Campground,True,,None,2026-02-25,
248182,Crosswinds Campgrounds,35.741419,-78.994495,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=459&agencyCode=130"" rel=""nofollow"">B. Everett Jordan Lake</a>",,,,Campground,False,,,2026-02-25,
248003,Clay County Park,39.21193276,-97.0106354,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=270&agencyCode=130"" rel=""nofollow"">Milford Lake</a>",,,,Facility,False,,,2026-02-25,
232925,JIMS LAKE CABIN,57.5819389,-134.2739278,"<h2>Overview</h2> Jim's Lake Cabin offers visitors recreation, relaxation and a remote wilderness lodging experience  in the Tongass National Forest. The rustic cabin is located on the northwest end of Jim's Lake, an isolated area in the south-central portion of Admiralty Island. The small lake is away from many flight paths.<br/><br/>  Access to the cabin is by floatplane only. Visitors are responsible for their own travel arrangements and safety, and must bring several of their own amenities.<",907-586-8800,,,Campground,True,,"JAKE,JIM S LAKE CABIN,TONGASS NF - FS",2026-02-25,
248345,Raysville Marina,33.6365858,-82.4713669,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=453&agencyCode=130"" rel=""nofollow"">J. Strom Thurmond Lake</a>",,,,Facility,False,,,2026-02-25,
233525,JOHNSON CREEK,33.9998416,-96.570108,"<h2>Overview</h2> Johnson Creek Campground is located on Lake Texoma in Oklahoma's Cross Timbers Region. The lake is said to be the ""Playground of the Southwest,"" where outdoor activities like fishing, boating, hiking and hunting abound.<h2>Recreation</h2> Lake Texoma is a large reservoir with an excellent fishery and many access points. Boating, swimming, water skiing, hunting, birding and relaxing on the sandy beaches are the typical pursuits of most visitors.<br/>  <br/> The lake is known as ",580-924-7316,,,Campground,True,,"JOCR,TEXOMA LAKE,TEXOMA LAKE",2026-02-25,
232866,"Gone Creek Campground (Timothy Lake, OR)",45.112778,-121.775556,"<h2>Overview</h2> Gone Creek Campground sits on the edge of the beautiful Timothy Lake, in the shadows of Mt. Hood, Oregon's highest peak. The lush, green forest surrounding the campground provides campers with ample recreational opportunities.<h2>Recreation</h2> Proximity to Timothy Lake allows campers to enjoy a variety of water-related recreation activities, including boating and sailing, as well as swimming, windsurfing and fishing. Anglers can expect a catch of kokanee salmon and a variety ",503-464-8515,,,Campground,True,,"GONE,MT. HOOD NF - FS,Timothy Lake",2026-06-17,
233679,OUTFLOW CAMPING,39.805,-79.3669444,"<h2>Overview</h2> The Outflow Camping Area is located on Youghiogheny River Lake in the heart of the Laurel Highlands. The lake spans the Mason-Dixon Line between Pennsylvania and Maryland. Clean waters, forested mountains and steep-sided valleys provide an unsurpassed setting for recreational opportunities.<h2>Recreation</h2> Camping, fishing, boating, water skiing, hiking, biking, picnicking and sightseeing are the area's most popular activities. Boaters consider Youghiogheny River Lake, with ",877-444-6777,youghiogheny@usace.army.mil,,Campground,True,,"OUTC,YOUGH LAKE,YOUGHIOGHENY RIVER LAKE,YOUGHIOGHENY LAKE,YOUGHIOGHENY RIVER",2026-02-25,
232103,Spruces - Big Cottonwood,40.6405556,-111.6358333,"<h2>Overview</h2> Spruces Campground is located in scenic Big Cottonwood Canyon at an elevation of 7,500 feet. Salt Lake City is conveniently close. Visitors enjoy hiking, biking and fishing.<h2>Recreation</h2> <p>Hiking and mountain biking are popular activities on canyon trails, including the Donut Falls Trail, which begins in the nearby Jordan Pines Campground. Fly-fishermen enjoy casting on Big Cottonwood Creek.</p> <h2>Facilities</h2> <p>This large campground contains several group overnigh",SALT LAKE RANGER DISTRICT OFFICE 801-733-2660 OR UTAH RECREATION COMPANY 385-273-1100,comments@AmericanLL.com,,Campground,True,,"SPRU,WASATCH-CACHE NF - FS",2026-06-06,
247571,Mammoth Campground (Yellowstone),44.9736095,-110.6932316,"<h2>Overview</h2> <p>Starting Tuesday April 15th, the Mammoth Campground is open and reservations are required.</p> <p>For reservations at the campgrounds managed by Yellowstone National Park Lodges (Fishing Bridge RV Park, Bridge Bay, Canyon, Madison, and Grant Village campgrounds), please visit the <a href=""http://www.yellowstonenationalparklodges.com/stay/camping/"" rel=""nofollow"">Yellowstone National Park Lodges Camping</a>  website.</p> <h2>Recreation</h2> <p>There are many recreational oppo",307-344-2107,YELL_visitor_services@nps.gov,,Campground,True,,Yellowstone,2026-05-13,
251905,WHITETAIL YURT,48.8277056,-115.814475,"<h2>Overview</h2> The Whitetail Yurt is nestled among the pine trees along the Yaak River within Whitetail Campground. Enjoy the comforts of a domed tent with a locking door, windows and wooden floor in this 16' yurt.  <h2>Recreation</h2> Opportunities abound from this location. Hiking, fishing, floating, hunting, scenic and historical driving tours are just some of the activities to be enjoyed. <h2>Facilities</h2> This rustic yurt sleeps three with floor room for a couple more. The provided bun",406-295-4693,dthorstenson@fs.fed.us,,Campground,True,,Whitetail Campground Yurt,2026-02-25,
233836,HETTINGER GROUP AREA,44.2972222,-106.9511111,"<h2>Overview</h2> <p>Hettinger Group Campground is located 14 miles west of Buffalo, Wyoming on the east side of scenic Cloud Peak Skyway, near the Cloud Peak Wilderness Area. The surrounding Bighorn National Forest offers a wide variety of activities, including hiking, fishing, scenic driving and a number of historic sites. The administering organization is Rustic Freedom / Gallatin Canyon Campgrounds; e-mail: support@rusticfreedom.com</p><h2>Recreation</h2> Tie Hack Reservoir is a short drive ",406-587-9054,support@rusticfreedom.com,,Campground,True,,"HETT,BIGHORN NF - FS",2026-03-14,
232018,Beckler River Campground,47.732406,-121.333063,"<h2>Overview</h2> Situated along at the banks of the tranquil Beckler River in Mt. Baker-Snoqualmie National Forest, this campground offers some of the most stunning scenery in the Northern Cascade Range of Washington.<br/><br/>  The spacious campsites are nestled in a dense old-growth forest of Douglas fir, cedar and western hemlock, and are within walking distance to the river.<br/><br/>    Campers will find a wide variety of recreational activities in the North Fork Skykomish, Beckler River a",360-419-5115,,,Campground,True,,"BECR,MT. BAKER-SNOQU NF - FS",2026-05-26,
234453,CUMMINGS CABIN,46.9791667,-112.4947222,"<h2>Overview</h2> Located 8.5 miles east of Lincoln, Montana, Cummings Cabin is a historic structure, representative of the old mining cabins that dotted the countryside in the greater  Lincoln area around 1910. The cabin has been determined eligible for inclusion to the National Register of Historic Places.    Today, the cabin is a rustic getaway for guests seeking relaxation and recreation in the Helena-Lewis and Clark National Forest. The cabin has a hand pump for water, propane range, propan",406-362-7000,,,Campground,True,,"CUMM,HOGUM,CUMMINGS,HELENA NF - FS",2026-02-25,
248243,Taylor Ferry Marina,35.9409552,-95.2764738,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=556&agencyCode=130"" rel=""nofollow"">Fort Gibson Lake</a>",,,,Facility,False,,,2026-02-25,
239944,Banner Creek  Campground,44.353392,-115.214479,<p>A nice campground along Highway 21 in the trees with a small creek running through. Campground has 5 campsites with picnic tables and fire rings with cooking grills. The campground amemities include a vault toilet. No drinking water is available and the campground is limited to trailers and motorhomes up to 32 feet long; there are no hookups within the campground.</p>,,,,Campground,False,,,2026-02-25,
274380,Howrey Island Recreation Area (SRMA),46.25223,-107.33943,"<p>Howrey Island Recreation Area consists of approximately 592 BLM-administered acres and is in the floodplain of the Yellowstone River. This is a ""Pack In, Pack Out"" area and all garbage must be removed. Some road sections may be closed due to high river flows or to protect habitat. The entire area is open to walk-in visitation, regardless of conditions. Overnight camping is permitted. No fireworks are allowed. Be mindful of seasonal and area fire restrictions.</p> ",406-233-2800,BLM_MT_Miles_City_FO@blm.gov,,Facility,False,,,2026-02-25,
242539,Double Falls Campground,47.40712692,-112.7218713,<p>Campground</p><p><strong>Bears may frequent the area; keep all food out of sight in approved containers and remove all food from area after eating. Mandatory food storage is required.</strong></p>,,,,Campground,False,,,2026-02-25,
233248,SHORT CREEK GUARD STATION,44.265881,-118.397,"<h2>Overview</h2> Short Creek Guard Station is a great place to stay to enjoy the nearby Monument Rock and Strawberry Mountain wilderness areas, as well as the North Fork of the Malheur Scenic River. The cabin offers access to a variety of recreational activities, including hiking, hunting, fishing and viewing wildlife. <br/><br/> The cabin provides all the comforts of a home, including drinking water during the summer months.  Guests are responsible for their own travel arrangements and safety,",541-820-3800,SM.FS.malpubinfo@usda.gov,,Campground,True,,None,2026-02-25,
236111,Tom Miner Campground,45.12938,-111.06253,"<p>A campground in the Gallatin Mountains on the Gardiner District.</p><p><br/> </p><p><b>Camp sites:</b> 16<br/>+ 2 Group</p><p><img alt="""" src=""http://www.fs.usda.gov/Internet/FSE_MEDIA/stelprdb5108460""/><b>Accessible Facilities:</b><br/>Food Boxes<br/>Toilet</p><p><b>Trash Pickup:</b> No</p><p><b>Firewood:</b> No</p><p><b>Stock Facilities:</b><br/>Corral adjacent to the trailhead</p><p><b>No Reservations:</b> This campground does not use a reservation system, it is managed on a first-come, fi",,,,Campground,False,,,2026-02-25,
270638,Deschutes NF-Bend/Sunriver/La Pine Area,43.91422,-121.46417,"<p>Snow-capped peaks, rivers, lakes, wildlife, and trails in this high desert area makes for some of the best recreation in Oregon. Skiing, snowboarding, fishing, hiking, biking, boating, and riding are some popular activities in this beautiful place.</p>",,,,Facility,False,,,2026-02-25,
234598,PEARCH CREEK CAMPGROUND,41.3088889,-123.5208333,<h2>Overview</h2> <p>Open mid-May through mid-October. Campsite List calendar is for the next reservable dates. Pearch Creek Campground lies just north of the small town of Orleans in the Klamath river valley of the Six Rivers National Forest. Lush foliage provides welcome shade and relative privacy for each of the campground's sites. </p><h2>Recreation</h2> <p>Salmon and steelhead fishing in the nearby Klamath River is considered some of the best in northern California. Both Klamath and Salmon ,530-627-3291,,,Campground,True,,"PEAR,SIX RIVERS NF -FS",2026-03-18,
232855,Tower Rock Campground ,46.445,-121.8680556,"<h2>Overview</h2> Tower Rock Campground is named for the impressive pillar that looms nearby and offers semi-private sites shaded by a mix of cedar, Douglas fir and maple.<h2>Recreation</h2> A privately-owned trout pond offers fishing nearby, but anglers can also cast for brook trout in the Cispus River.<br/><br/> The Burley Mountain trailhead is located off of Forest Road 28, about 4 miles from the Highway 23 intersection. From this trailhead, visitors can hike to multiple waterfalls, including",541-338-7869,,,Campground,True,,"TOWR,GIFFORD PINCHOT NF - FS",2026-02-25,
233051,PIPER ISLAND CABIN,57.391471,-135.597474,"<h2>Overview</h2> Piper Island Cabin is located on a small island within Fish Bay, 30 miles north of Sitka, Alaska on Baranof Island. The modified A-frame cabin is available year-round, weather permitting, and was built in 1994 by volunteers from the U.S. Coast Guard Air Station and a group of local Sitka volunteers. <br/><br/> This is a remote site. The cabin can be accessed only by boat or floatplane. From Sitka, it's a 1.5 hour boat ride or a 20-minute plane ride. Visitors are responsible for",907-747-6671,SM.FS.r10_sitka_rd@usda.gov,,Campground,True,,"PIPE,TONGASS NF - FS",2026-02-25,
10039215,Lone Pine Campground,44.131359,-120.823479,"<p>Centered around a single, sentinel Ponderosa Pine tree, this small campground features six campsites and a group use area. Across the Crooked River, the photogenic Rocky Canyon and its vertical rimrock cliffs offer photographers a variety of ever-changing light and depth perspectives.</p><h2>Know Before You Go:</h2><ul><li>Open year-round on a first-come, first-served basis. No reservations are accepted.</li><li>Potable water is available year-round at Chimney Rock Campground, 1.7 miles miles",541-416-6700,BLM_OR_PR_Mail@blm.gov,,Facility,False,14 Days,"Prineville, Camping, fishing, fly-fishing, Day Use Area,, Hunting, road Biking, Hiking, Wildlife Viewing, Auto Touring, bcb",2026-02-25,
232499,SANTA CRUZ DEL NORTE BACKCOUNTRY,34.0108333,-119.6602778,"<h2>Overview</h2> <p>For a truly remote getaway full of backpacking and breathtaking scenery, take a backcountry trip to Santa Cruz Island's Del Norte Campground. Del Norte is currently the only backcountry campground on Santa Cruz Island. The National Park Service opened this backcountry site in recognition of its rare wilderness values. As you explore these wild areas, please take the responsibility to help us protect and preserve these delicate natural resources for future generations.  </p><",805-658-5730,,,Campground,True,,"CG09,SANTA CRUZ DEL NORTE,DEL NORTE,CHANNEL ISLANDS,SANTA CRUZ,Channel Islands National Park,Channel Island",2026-02-25,
241346,Questa RD,36.7032,-105.568,"<p>The Questa Ranger District is managed for many multi-use purposes; hunting, fishing, hiking, biking, skiing, snowmobiling, camping and personal firewood cutting are among the activities.</p>",,,,Facility,False,,,2026-02-25,
233303,FRY CREEK CAMPGROUND,33.345,-116.88,"<h2>Overview</h2> Fry Creek Campground is situated in the heart of Cleveland National Forest, uniquely located down the road from the world-famous Palomar Observatory. The fresh, clean air of the campground provides a refreshing getaway for visitors from San Diego and Los Angeles.  <p> The observatory, atop Palomar Mountain, boasts five high-tech telescopes, among them, the massive 200-inch Hale Telescope, was the world's largest effective telescope for about 45 years. The observatory is owned b",7607880250,,,Campground,True,,"fry creek,fry campground",2026-02-25,
232434,CATALOOCHEE GROUP CAMP,35.65066678,-83.07384502,"<h2>Overview</h2> Cataloochee Group Camp in the remote and historic Cataloochee Valley, is surrounded by some of the most rugged mountains in the park, providing excellent hiking opportunities as well as ideal fishing conditions in the area's many creeks.   <br/><br/> Because of its relatively secluded location, visitors can enjoy the best that the Smoky Mountains National Park has to offer, without encountering crowds, which are sometimes common in other areas of the park.<h2>Recreation</h2> Gr",828-497-9270,Dawn_Pekarchick@nps.gov,,Campground,True,,"Great Smoky Mountains National Park,Great Smokey Mountains National Park",2026-02-25,
256999,Adams Trail,37.2099546,-113.399508,"Recommended Users: Equestrians, Hikers. Singletrack trail. 0.16 miles. Difficulty: Easy/Easiest. To reach Adams Trail, take White Reef Trail from the trailhead for 0.2 miles.  Turn left onto Adams Trail and follow it until reaching a ""Y"" intersection.  At this point the trail splits for users.  Equestrians should go left to the low water crossing over Quail Creek, while hikers should go right to cross Quail Creek over a small, narrow pedestrian bridge.  The trail reconnects on the other side of ",435-688-3200,utsgmail@blm.gov,,Facility,False,,"horseback riding, hiking, ",2026-02-25,
232673,PINEY GROVE,34.5688889,-88.3272222,"<h2>Overview</h2> The Piney Grove Campground is on Bay Springs Lake, along the Tennessee-Tombigbee Waterway in northeastern Mississippi. It's ideal for families and groups of friends looking for lots of water recreation.<h2>Recreation</h2> Boat, fish, swim, hike, bike or just sit back and relax on the nine-mile lake. Bay Springs Lake is dotted with recreation areas for a true sampling of the outdoors.<h2>Facilities</h2> <p>Each of the 141 sites come with electric hookups, a lantern post, impact ",662-728-1134,,,Campground,True,,"PINE,TENNESSEE-TOMBIGBEE WATERWAY,TENN-TOM,BAY SPRINGS LAKE,TENNESSEE-TOMBIGBE",2026-02-25,
10303151,Death Valley Backcountry Roadside Camping,36.461744,-116.866609,"<h2>Overview</h2> <p><strong>PLEASE BE AWARE:</strong></p><ul><li><p>These are primitive sites that do not offer water, electricity, toilet access, or any amenities. </p></li><li><p>Most primitive roadside campsites require a <strong>high clearance vehicle, and 4-wheel drive is highly encouraged.</strong> Road conditions can change quickly. High clearance vehicles are defined as a SUV or truck with at least 15 inch tire rims AND at least 8 inches of ground clearance from the lowest point of the ",760-786-3200,DEVA_backcountry_permits@nps.gov,,Campground,True,,"Hole-in-the-Wall,Cottonwood Canyon,Marble Canyon,Echo Canyon,Greenwater Valley,Cottonwood/Marble,Echo/Hole",2026-03-11,
251787,Grandview Shelter 2,37.83017,-81.06312,"<h2>Overview</h2> Grandview Shelter #2 is a larger shelter located under the canopy of the forest.  It can accommodate up to 80 people inside and 55 people outside the shelter for a total of about 135 people.<h2>Recreation</h2> The Grandview area of New River Gorge National River features five hiking trails, overlooks, a seasonal visitor center, ranger-led activities, summer outdoor dramas (Theatre West Virginia), playgrounds, volleyball court, baseball field, and basketball court.<h2>Facilities",304-465-0508,,,Campground,True,,Grandview State Park,2026-02-25,
232348,LOON LAKE CHALET,38.98,-120.32,"<h2>Overview</h2> <p>Loon Lake Chalet is situated next to Loon Lake in a granite bowl, and offers year-round, drive-to access for excellent backcountry skiing and hiking. The three-story chalet boasts excellent views of the Sierras and the lake. Though the chalet looks fancy, guests should not not expect hotel luxuries, but rather a semi-rustic experience. <br>  <br>The Sacramento Municipal Utility District built the chalet in 1989, originally intended as a day-use winter facility. Due to public",530-644-2324,,,Campground,True,,"LOOC,Crystal Basin,Icehouse Road,Loon Lake,ELDORADO NF - FS",2026-02-25,
10074565,East Fork Recreation Area,33.791,-109.358,"<p>The East Fork Black River Recreation Area stretches 8 miles along the East Fork Black River, from Diamond Rock Campground south to Buffalo Crossing Campground.</p>",,,,Facility,False,,,2026-02-25,
232022,BOULDER BASIN,33.8263889,-116.7538889,<h2>Overview</h2> <p>Black Mountain Road is is poor condition at this time.  A four-wheel drive (4WD) vehicle is recommended with a minimum ground clearance of 6 inches.  Drive at your own risk. </p><p>The San Bernardino National Forest is submitting a proposal to increase fees at various sites across the Forest and is seeking public input. Please visit the https://www.fs.usda.gov/sbnf for more information and to submit comments regarding this proposal.</p><p>Boulder Basin Campground offers soli,909-382-2922,,,Campground,True,,"BOUL,SAN BERNARDINO NF - FS",2026-05-19,
234060,Newhalem Creek Campground,48.675,-121.2611111,"<h2>Overview</h2> <p>Newhalem Creek Campground requires reservations during the peak season, from late May through early September of each year.  </p> <p><strong>Important changes to booking windows:</strong> To better serve visitors, Newhalem Creek Campground will release campsites in two staggered block releases by loop. These block releases will be 6 months in advance and 7 days in advance. </p> <ul> <li><strong>A and C loop campsites are available for reservations 6 months in advance. </stro",(360) 854-7200,noca_information@nps.gov,,Campground,True,,"NEWH,North Cascades National Park,Newhalem,GOODELL,Newhalem Creek,new halem creek,new halem,NEW CASCADE",2026-05-24,
234545,SIERRA,39.631663,-120.557752,"<h2>Overview</h2> Sierra Campground is located on the north bank of the North Yuba River between Sierra City and Yuba Pass. Visitors enjoy a wide variety of recreational activities in the area, including hiking, hunting, fishing, canoeing and gold panning.<h2>Recreation</h2> A large network of trails is available in the area, including the Pacific Crest Trail. Boating, fishing, and swimming are available at nearby Sardine Lakes, about 5 miles from the campground. Sardine Lakes Resort offers boat",(530)478-6253,,,Campground,True,,"SRRA,TAHOE NF - FS",2026-03-11,
231951,HORSE HEAVEN GROUP,32.8875,-116.4408333,"<h2>Overview</h2> Contrary to its name, Horse Heaven Group Campground has no equestrian sites. Instead, this tent-only facility can accommodate gatherings of up to 100 people. It provides a great mountain getaway for city dwellers to relax and enjoy cool summer temperatures, hiking and other outdoor recreation, just one hour east of San Diego.<h2>Recreation</h2> The Laguna Mountain region is known for its great horseback riding, mountain biking and hiking trails. Visitors can get their boots dus",619-445-6235,joy@westrecllc.com,,Campground,True,,"HORG,HORSE HEAVEN GRP,CLEVELAND CA,CLEVELAND NF - FS",2026-03-18,
234238,DOUBLEHEAD CABIN,44.1675,-71.1302778,"<h2>Overview</h2> Doublehead Backcountry Cabin is accessible only by hiking, snowshoeing or skiing the 1.8-mile Doublehead Ski Trail. Guests should be prepared to transport all their gear and supplies on foot over an elevation of 1,500 feet.   Doublehead Backcountry Cabin and Doublehead Ski Trail were built in the 1930s by the Civilian Conservation Corps as part of a larger project to develop ski runs for the nearby resort town of Jackson. The cabin was used as a warming hut and shelter for skie",603-447-5448,,,Campground,True,,"DOCA,WHITE MOUNTAIN NF -FS",2026-06-06,
232824,"Big Cove (Plumas National Forest, CA)",39.9019444,-120.1725,"<h2>Overview</h2> <p>Big Cove Campground (5,700 feet) is located near the shores of Frenchman Lake in Northeastern California. Some families have been returning here for more than thirty years. Situated at the interface between the wild Sierra and the high desert, it's a perfect place to serve as hub for a wide range of recreation opportunities. Plumas National Forest has many back roads open for exploration. Take advantage of the beautiful blue waters of Frenchman Lake for boating, fishing and ",530-836-2575,james.bradeen@usda.gov,,Campground,True,,"BIG2,PLUMAS NF - FS",2026-05-08,
247944,Kaskaskia River Lock & Dam - Recreation Area,38.1886838,-89.8874957,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=1689&agencyCode=130"" rel=""nofollow"">Mississippi River - Kaskaskia River</a>",,,,Facility,False,,,2026-02-25,
232158,Bogan Flats Campground,39.0997222,-107.2583333,"<h2>Overview</h2> Bogan Flats Campground stretches along the Crystal River in a valley of aspen groves, towering Ponderosa Pine, spruce, and willow. The setting is ideal for larger  groups seeking recreation and relaxation in White River National Forest.<br/><br/>  Sites in the campground are widely spaced and offer a nice mixture of open and shaded spots, with several sites at the river's edge. The group site is located away  from the main campground, offering a more private location.<h2>Recrea",970-927-0107,Help.WhiteRiver.Sopris@AmericanLL.com,,Campground,True,,"BOGA,CRYSTAL RIVER,MARBLE,MCCLURE PASS,BOGAN FLATS CAMPGROUND  GRP S,WHITE RIVER NF -FS",2026-03-11,
232813,DEER CREEK,37.252462,-119.177384,"<h2>Overview</h2> Deer Creek Campground is located in California Sierra National Forest. The campground is tucked under dense fir and pines along the shore of Huntington Lake and offers scenic lake views, especially during the annual sailboat regatta. Boats can be moored near some of the camp sites.    There are two loops to this campground: one is more heavily forested with more sites along the lake, and the other has more open and sunny sites with closer access to the resort community of Lakes",559-893-2111,vista@vista-rec.com,,Campground,True,,"DEAR,HUNTINGTON LAKE,SIERRA NF - FS",2026-03-11,
234383,MCGUIRE MTN. LOOKOUT RENTAL,48.6834667,-115.20265,<h2>Overview</h2> McGuire Mountain Lookout was originally constructed in 1923 and was actively used as an observation point for detecting forest fires for over 20 years before it was abandoned around 1944. The structure was later renovated between 1983 and 1998 and is now available for rent for up to four people.  <br/><br/> McGuire Mountain is located approximately 14 miles southwest of Eureka. Access to the lookout requires a 2.5 mile hike from the parking area at Little Sutton Mountain;  visi,406-296-2536,,,Campground,True,,"MCGU,MCGUIRE MTN  LOOKOUT RENTAL,KOOTENAI NF - FS",2026-02-25,
255121,LUNA WHITE DEER CAMPGROUND,45.8892417,-88.9574778,"<h2>Overview</h2> Nestled between two deep clear lakes, Luna-White Deer Campground provides a north woods experience where you can hear the call of the loons at night and see lots of wildlife by day.  Half of the campsites front on the two non-motorized lakes. A four-mile trail with great vistas circles the two lakes.<h2>Recreation</h2> The lakes provide visitors ample opportunities for non-motorized boating, swimming and fishing.  Anglers can expect a catch of largemouth bass, rock bass, perch,",(715) 479-2827,evan.miller@usda.gov,,Campground,True,,,2026-02-25,
231941,MOOSEHORN,40.6972222,-110.8911111,"<h2>Overview</h2> Moosehorn Campground is located just off the Mirror Lake Scenic Byway on the shores of Moosehorn Lake at an elevation of 10,400 feet. The byway cuts through the Uinta Mountains, which are known for their abundant recreational opportunities and scenic beauty.<h2>Recreation</h2> <p>Moosehorn Lake offers canoeing, kayaking and fishing for rainbow trout in a beautiful setting. The lake is open only to non-motorized watercraft. <br><br><br>Many hiking, biking, horse and off-road veh",KAMAS RANGER DISTRICT 435-783-4338 OR UTAH RECREATION COMPANY 385-273-1100,comments@AmericanLL.com,,Campground,True,,"MOOH,WASATCH-CACHE NF - FS",2026-03-11,
233702,POTATO HILLS SOUTH,34.625,-95.325,"<h2>Overview</h2> Located on the shoreline of Sardis Lake in beautiful southeast Oklahoma, Potato Hills South Campground offers outdoor recreation activities for all interests, whether its water sports in the expansive lake or hiking in the nearby Quachita Mountains.<h2>Recreation</h2> Sardis Lake is known for its fishing, producing several of Oklahoma's largest species of bass. Fishing enthusiasts can also expect to catch crappie, catfish and walleye.  <br/><br/> Boating, water sports and hikin",918-569-4131,,,Campground,True,,"POTS,SARDIS LAKE,GROUP DAY SHELTER,SARDIS LAKE - OK",2026-02-25,
232413,MAPLE CANYON,39.5569444,-111.6863889,"<h2>Overview</h2> <p>Maple Canyon Campground is known for its unique cliffs, arches, and scenic views of the Sanpitch Mountains. It is a small campground nestled between towering conglomerate rock walls on either side of the canyon. A favorite among rock climbers, notably for a formation called The Pipe Dream, the campground is just 3 miles from Freedom, Utah.<br><br><br> </p> <h2>Recreation</h2> Rock climbing is the campground's main draw, attracting climbers from all over the world with its nu",435-283-4151,,,Campground,True,,"MAPT,MANTI-LASAL NF -FS",2026-02-25,
247166,Ogden Ranger District,0,0,"<p>From May through September, the District is very busy place especially on the weekends. On Pineview Reservoir, visitors can indulge in water sports such as boating, swimming and fishing. Camping is also available at Pineview. Summer visitors can take a scenic drive, hike, bike, watch birds and wildlife, and ride their OHVs. Winter activities include snowmobiling, downhill and cross country skiing, snow shoeing, and ice-fishing.</p>",,,,Facility,False,,,2026-02-25,
236592,Stonefly II River Camp,40.543988,-109.174817,"<p>Stonefly II  is on the north side of river 8.2 miles below dam and 1.0 miles below Little Hole.  Site has one table, one fire ring, two tent pads, a portable toilet screen and one bench.  <strong>Capacity: 6-8 people</strong></p><p>Hike in from Little Hole or boat in from the Spillway or Little Hole.  Sites are along the banks of the Green River on Section B, downstream from Little Hole.  Vegetation is Pinyon pine, juniper, sagebrush, Ponderosa pine and river bottom shrubs and grasses.</p><p>",,,,Facility,False,,,2026-02-25,
