source,id,name,lat,lon,address,city,region,postal_code,phone,website,rating,reviews_count,price_low,price_high,electric_hookups,water_hookups,sewer_hookups,thirty_amp,fifty_amp,max_vehicle_length_ft,big_rig_friendly,pull_through,back_in,sanitary_dump,showers,wifi,pets_allowed,reservable,reservation_url,accommodation_rv,accommodation_tent,num_sites
TheDyrt,126513,Cedar Glen,48.08802682529999,-122.82084482878975,,,Washington,,+19072535533,,0.0,0,50.00,50.00,,,,,,,,False,False,,True,False,True,True,,True,True,
TheDyrt,126515,The Rockin' Z Ranch,47.622628670617104,-121.97978174025555,,,Washington,,,https://therockinzranch.com/,5.0,1,50.00,0.00,True,True,,True,,,True,False,False,,,,True,True,,True,True,4
TheDyrt,126516,Klamath Cove RV and Mobile Home Park,41.56712850692179,-124.06771128193617,16400 US-101 N,Klamath,Oregon,,+17072449455,,0.0,0,35.00,35.00,True,True,True,,True,,,False,False,,,,,True,,True,,
TheDyrt,126518,Camp Hauberg,41.64550552442529,-90.33708350817918,12928 Route 84 North,Port Byron,Illinois,,+13095232168,https://camphauberg.org/index.html?m,3.0,2,0.00,0.00,True,True,False,True,,,True,False,False,True,True,False,True,True,,True,True,
TheDyrt,126519,The Burton Family Farm,38.36822999999998,-77.55096000000003,,,Virginia,,,https://www.hipcamp.com/en-US/land/virginia-burton-family-farm-a-place-to-relax-lz9hrr5n?adults=1&children=0&srid=182ce00d-9375-463a-9fac-cba71d14bb59,0.0,0,35.00,45.00,,,,,,52,,False,False,,,,True,True,,True,True,10
TheDyrt,126520,Lake Theo Tent Camping Area — Caprock Canyons State Park,34.41708348099217,-101.06412752724871,850 State Park Road,Quitaque,Texas,79255,+18064551492,https://tpwd.texas.gov/state-parks/caprock-canyons,5.0,4,14.00,14.00,True,True,True,True,True,,,False,False,True,True,,True,True,https://www.reserveamerica.com/explore/caprock-canyons-state-park-and-trailway/TX/1200092/campsites,,True,
TheDyrt,126525,Birch Hollow Farm,43.055185313140015,-73.49749676194023,,,New York,,+15184699999,,0.0,0,125.00,175.00,True,,,,,,,False,False,,True,True,True,True,,,,1
TheDyrt,126526,Lone Oak RV Flower Farm,33.16391779245292,-84.84210659271632,,,Georgia,,+17723421224,,5.0,1,35.00,0.00,True,True,,,,,,False,False,,,,,True,,True,,2
TheDyrt,126529,Harbor Park,39.064635594327115,-84.43100427167262,,,Ohio,,+18594149659,,0.0,0,100.00,125.00,True,True,True,True,True,,True,True,False,True,,True,True,True,,True,True,2
TheDyrt,126531,Sage Hen Rest Area,43.531957,-119.3206641,,,Oregon,,+15415734400,https://www.blm.gov/office/burns-district-office,0.0,0,0.00,0.00,,,,,,,,False,False,,,False,True,False,,True,,
TheDyrt,126532,"20 private acres in Woodland, GA",32.779284846366735,-84.67423423265024,,,Georgia,,+18033741289,,5.0,1,60.00,60.00,True,True,True,True,True,,True,False,False,True,,,True,True,,True,,2
TheDyrt,126535,Green River State Park Campground,38.98988139768493,-110.15392502098483,,,Utah,,+14355643633,https://stateparks.utah.gov/parks/green-river/camping-at-green-river-state-park/,0.0,0,45.00,0.00,,,,,,,,False,False,,True,False,True,True,,True,True,
TheDyrt,126537,Trail In RV Park & Campground,40.85813999999996,-122.34992,,,California,,+15302388533,,4.6,5,30.00,500.00,True,True,True,,,,,True,True,,True,,,True,,True,True,30
TheDyrt,126539,Dunn Right RV Park,30.10844729148502,-95.22438083328146,,,Texas,,+18324012258,https://www.dunnrightrvpark.com,4.0,1,54.00,69.00,True,True,True,,,109,,True,True,,True,True,,True,https://www.camplife.com/Dunn+Right+RV+Park?newres=y,True,False,
TheDyrt,126540,Guadalupe River Rentals RV Campground,30.01579000000001,-99.12086,,,Texas,,+13252446588,https://guadaluperiverrentals.com/,3.5,2,57.00,67.00,True,True,True,,True,,,False,False,False,,True,True,True,,True,,6
TheDyrt,126544,Dallas Rockwall RV Campground,32.98960000000001,-96.50873000000001,2220 TROY Rd.,Wylie,Texas,,+19722103742,https://rvparkdfw.com/,0.0,0,55.00,80.00,True,True,True,True,True,,True,True,False,True,True,True,,True,,True,,12
TheDyrt,126552,River Point RV Park,44.02337568353262,-116.95113623768863,,,Oregon,,+15414497269,https://riverpointrvpark.com/,4.0,8,61.00,0.00,True,True,True,,True,75,True,True,False,True,True,True,True,True,https://www.campspot.com/book/riverpointrvpark,True,False,
TheDyrt,126553,Grandview Camp and RV Park,45.739813211125494,-107.6127818135547,,,Montana,,+14066710121,https://grandviewcamp.com/,0.0,0,27.00,50.00,True,True,True,,True,120,True,True,False,True,True,True,True,True,,True,True,
TheDyrt,126554,Rancho Notso,36.40059999999998,-119.67248999999998,,,California,,+15592691152,https://www.facebook.com/RanchoNotso/,5.0,1,50.00,50.00,,,,,,,,False,False,,,,True,True,,True,,4
TheDyrt,126557,ARROWHEAD ACRES,45.732629,-122.54757599999999,,,Washington,,+13603148446,,0.0,0,119.00,119.00,True,,,,,,,,,,True,,True,True,,,,3
TheDyrt,126558,Chincoteague Pony Centre,37.929150000000035,-75.36430000000001,,,Virginia,,+14349875350,https://www.chincoteague.com/chincoteague-pony-centre/,0.0,0,90.00,150.00,True,,,,,,,False,False,,True,,True,True,,,,4
TheDyrt,126561,Wild and Free Cape San Blas RV,29.713765213240578,-85.38181539406109,,,Florida,,+13347077281,,0.0,0,90.00,100.00,True,True,True,True,True,,True,False,False,False,,,True,True,,True,,1
TheDyrt,126562,Spikerush State Wildlife Management Area,40.91383223130814,-97.48374689679,,,Nebraska,,+14024710641,,1.0,1,0.00,0.00,,,,,,40,,False,False,,,,,False,,True,True,
TheDyrt,126576,Camp Thunderbird,32.95904093211066,-108.03559705949215,3951 NM-35,Mimbres,New Mexico,,+15755369560,,0.0,0,20.00,30.00,,,,,,,,False,False,,True,True,,True,,True,True,
TheDyrt,126577,Highway to Haven Family Campground,43.040326340192955,-86.22108983950262,800 Robbins Rd,Grand Haven,Michigan,,+16169359565,https://highwaytohavencampground.com/,1.3333333333333333,3,42.00,52.00,True,True,False,True,,50,,False,False,True,True,True,True,True,https://www.campspot.com/book/highwaytohaven,True,True,
TheDyrt,126578,Country Line Creek Campground,36.537820000000025,-79.1993,,,North Carolina,,+13364323385,,5.0,3,40.00,60.00,,True,,,,,,False,False,,,,,True,,True,,50
TheDyrt,126580,The Caverns Inn Campground & RV Park,35.51613917921542,-113.21997414722324,Historic Route 66  Mile Marker 115,Peach Springs,Arizona,,+19284223223,https://gccaverns.com,3.0,2,45.00,45.00,True,True,False,,,,True,False,False,True,False,True,True,True,https://gccaverns.client.innroad.com/,True,True,
TheDyrt,126582,Beach RV Camp Site- Pelican Perch,29.49792505243056,-94.52814239724252,,,Texas,,+15133774743,,5.0,1,50.00,50.00,True,True,True,True,True,,True,False,False,False,False,False,True,True,,True,,1
TheDyrt,126583,Circle S Farm Camping,40.39867202013332,-76.62177376983601,,,Pennsylvania,,+17175798115,https://www.facebook.com/book/CSFarm.grantville/,0.0,0,40.00,40.00,,,,,,,True,True,False,,,,True,True,,True,True,3
TheDyrt,126588,The Lakehouse camp,45.03416229043624,-85.16848996289555,,,Michigan,,+12316761886,,0.0,0,30.00,150.00,True,,,,,,,False,False,,False,False,True,True,,True,True,
TheDyrt,126593,Hues Flower Farm & Nursery,44.19967634360009,-123.16621155807564,,,Oregon,,+15419991884,https://www.hues.farm,5.0,3,52.00,52.00,True,True,,,,,,True,False,,,True,True,True,,True,,1
TheDyrt,126596,FS-2918 Dispersed Site,48.03957170275943,-123.95723394997435,,,Washington,,+13603746522,https://www.fs.usda.gov/activity/olympic/recreation/camping-cabins/?recid=47687&actid=34,4.111111111111111,9,0.00,0.00,False,False,False,,,,False,False,False,False,False,False,True,False,,True,True,
TheDyrt,126599,The Jubilee Homestead,45.70313054639004,-93.16055714465398,,,Minnesota,,+13205150557,https://thejubileehomestead.com,5.0,8,35.00,100.00,True,,,,,,,True,False,,True,True,True,True,,True,True,4
TheDyrt,126602,Lake Panasoffkee,28.86365683744866,-82.13266876325808,,,Florida,,+13527967211,https://www.swfwmd.state.fl.us/recreation/lake-panasoffkee,5.0,2,0.00,0.00,False,False,False,,,,True,False,False,False,False,False,True,True,,True,True,
TheDyrt,126603,Adair Park,35.83332564832554,-94.62717425371036,471145 East 816 Road,Stilwell,Oklahoma,,+19186967143,https://www.cityofstilwell.com/adair-park,0.0,0,20.00,0.00,True,,False,,True,,,False,False,True,True,False,True,True,,True,True,
TheDyrt,126605,Denali Pull Off,63.767113705969976,-148.9117154648893,,,Alaska,,,,0.0,0,0.00,0.00,,,,,,,,False,False,,False,False,True,False,,True,True,
TheDyrt,126607,The Oasis at Lake Serenity,38.521619999999984,-77.00817,,,Maryland,,+12022773004,,5.0,1,35.00,50.00,,True,,,,,True,False,False,,,True,True,True,,True,True,10
TheDyrt,126611,Yonah Mountain Campground,34.6467992244611,-83.73437918730427,,,Georgia,,+17068656546,https://yonahgocamping.com/index.html,0.0,0,33.00,65.00,,,,,,,,False,False,,True,True,True,True,,True,True,
TheDyrt,126615,Rocking M Ranch Campground (RV Park),38.796015742464355,-105.11949816518575,,,Colorado,,+17196009282,https://www.rocking-m-ranch.com/,5.0,4,55.00,61.00,True,True,False,True,True,,True,True,False,True,False,True,True,True,https://www.campspot.com/park/rocking-m-ranch-campground,True,False,30
TheDyrt,126618,Seven Stars Alpaca Ranch,47.64805999999999,-116.65331000000003,,,Idaho,,+12087554925,https://www.sevenstarsalpacaranch.com/,0.0,0,65.00,0.00,,,,,,,,False,False,,,,True,True,,True,,3
TheDyrt,126619,Starved Rock Family Campground,41.37385401051918,-89.01854699412948,757 N 3029th Rd,Utica,Illinois,,+18152022088,https://www.starvedrockfamilycampground.com/,4.454545454545454,11,0.00,0.00,True,True,True,,True,80,True,False,False,True,True,True,True,True,https://www.campspot.com/book/starvedrockfamilycampground,True,True,
TheDyrt,126620,Taos Ski Valley,36.59728095520489,-105.45642708249977,,,New Mexico,,,,0.0,0,25.00,30.00,,,,,,,,False,False,,,,True,,,True,True,
TheDyrt,126622,Deschutes Acres RVs,46.84869823939064,-122.64507085193088,,,Washington,,,https://www.hipcamp.com/en-US/land/washington-deschutes-acres-pw1hm0yw?,0.0,0,40.00,50.00,False,True,True,True,True,,True,False,False,False,False,False,False,True,,True,True,2
TheDyrt,126623,Parkside,45.05978030331013,-109.40793362045522,,,Montana,,+14064462103,https://www.fs.usda.gov/recarea/custergallatin/recreation/recarea/?recid=60829&actid=29,0.0,0,18.00,18.00,False,False,False,,,40,True,False,False,False,False,False,True,,https://www.recreation.gov/camping/campgrounds/232773,True,True,
TheDyrt,126624,The Crossings Campground,46.89149453956905,-103.20220441301203,,,North Dakota,,,,0.0,0,30.00,0.00,True,True,True,,,,True,False,False,,False,True,True,True,,True,,
TheDyrt,126626,The Land,36.077698,-94.859428,,,Oklahoma,,+19187293942,,0.0,0,45.00,80.00,True,,,,,,True,True,False,,,,True,True,,True,True,
TheDyrt,126629,Ford State Fishing Lake,37.8224590472727,-99.92053666606675,,,Kansas,,+16208956446,https://ksoutdoors.com/KDWP-Info/Locations/State-Fishing-Lakes/Southwest-Region/Ford,3.2222222222222223,9,0.00,0.00,False,False,False,,,,False,False,False,False,False,False,True,False,,True,True,
TheDyrt,126631,Silver Bay RV Parking,47.29104922751582,-91.26669381553522,,,Minnesota,,,http://www.silverbay.com/,4.0,1,0.00,0.00,,,,,,,,False,False,,,,True,,,True,,
TheDyrt,126641,Limestone Park,37.51626038193098,-79.70245892353134,,,Virginia,,+15402542033,https://www.limestoneparkministries.org/,0.0,0,30.00,33.00,True,,,,,,,False,False,,,,True,True,,True,,15
TheDyrt,126643,Mountainside RV Park,39.02625500000033,-107.36449499999983,,,Colorado,,+19709295006,https://mountainsidervpark.com/,0.0,0,30.00,200.00,True,False,,True,True,,True,True,False,,True,True,True,True,,True,,28
TheDyrt,126646,USA RV Resorts Willow Lake,29.49571999999999,-95.08019000000002,,,Texas,,+12817242020,https://willowlake.usarvresorts.com/#/,0.0,0,0.00,0.00,True,True,True,True,True,,True,True,False,True,True,True,True,True,,True,,150
TheDyrt,126647,Big Spot RV Resort,29.498999241466365,-94.93592243568548,,,Texas,,+18328642930,https://www.bigspotrv.com/,5.0,1,0.00,0.00,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,,146
TheDyrt,126648,Seaside Hotel & RV Resort,29.58654999999999,-95.02552000000003,,,Texas,,+13462038981,https://seasidervresort.com/,0.0,0,0.00,0.00,True,True,True,True,True,,True,True,False,True,True,True,True,True,,True,,
TheDyrt,126649,USA RV Resorts Houston,29.602756491212958,-95.20400837036517,,,Texas,,+18327814777,https://houston.usarvresorts.com/,0.0,0,0.00,0.00,True,True,True,True,True,,True,True,False,True,True,True,True,True,,True,,157
TheDyrt,126651,USA RV Resorts La Marque,29.38924848558409,-95.029945001141,,,Texas,,+14093164558,https://lamarque.usarvresorts.com/,0.0,0,0.00,0.00,True,True,True,True,True,,True,True,False,True,True,True,True,True,,True,,169
TheDyrt,126652,Golden Triangle RV Resort,29.887689999999992,-94.00202000000002,,,Texas,,+14092998208,https://www.goldentrianglervresort.com/,5.0,1,0.00,0.00,True,True,True,True,True,,True,True,False,True,True,True,True,True,,True,,137
TheDyrt,126653,Moose Creek RV Resort,45.45957736406436,-69.56830460640037,58 E Rd,Greenville,Maine,,+12076952425,https://moosecreekrvresort.com/,5.0,5,55.00,60.00,True,True,True,,,,True,True,False,False,True,True,True,True,https://www.campspot.com/book/moosecreekrv,True,True,
TheDyrt,126654,Peak RV Resort,38.80180500000003,-104.73178999999999,,,Colorado,,+17194528853,https://peakrvresort.com/,3.3333333333333335,6,0.00,0.00,True,True,True,True,True,,True,True,False,True,True,True,True,True,,True,,146
TheDyrt,126655,BATL Ranch RV Resort,31.766393,-96.883466,657 FM 339,Mount Calm,Texas,,+12542944334,https://bearcreeklakes.com/elliott-branch,0.0,0,48.00,73.00,True,True,True,True,True,,True,True,False,,True,True,True,True,https://app.fireflyreservations.com/Reserve/Property/BATLRanchRVResort?holdExpired=False,True,True,70
TheDyrt,126656,Inman RV Park,38.226790323948876,-97.77709599401526,,,Kansas,,+16206697659,http://www.inmanrvpark.com/,0.0,0,25.00,0.00,,,,,,,,False,False,,False,True,,True,,True,,
TheDyrt,126657,St. Hilaire City Park,48.01151158755767,-96.21195364569822,,,Minnesota,,+12189645257,,0.0,0,0.00,0.00,True,True,True,,,,,False,False,,,,,,,True,True,
TheDyrt,126658,Troublesome Gap,35.800790000000006,-82.82909999999998,,,North Carolina,,,,0.0,0,0.53,0.53,True,,,,,,,,False,,,,True,True,,True,True,1
TheDyrt,126663,Merrisach Lake,34.0302778,-91.2663889,148 MERRISACH LAKE LANE,Tichnor,Arkansas,72166,+18705482291,,0.0,0,26.00,26.00,True,True,False,,True,103,,True,True,,False,,True,False,,True,True,
TheDyrt,126665,Green Meadow Camping Area,44.11471813921267,-71.17587282328972,,,New Hampshire,,+16033836801,http://www.greenmeadowcampingarea.com/,0.0,0,0.00,0.00,,,,,,,,False,False,,,True,True,True,,True,True,
TheDyrt,126670,Forest Road 332 Dispersed,39.99995885690023,-105.45651063287434,,,Colorado,,+19702956600,https://www.fs.usda.gov/activity/arp/recreation/camping-cabins/?recid=28024&actid=34,4.875,8,0.00,0.00,False,False,False,,,,False,False,False,False,False,False,True,False,,True,True,
TheDyrt,126684,Bristol Pass Dispersed,38.1187688,-114.6282896,,,Nevada,,+17757268100,https://www.blm.gov/office/caliente-field-office,4.5,2,0.00,0.00,False,False,False,,,,False,False,False,False,False,False,True,False,,True,True,
TheDyrt,126688,Ethereal Ranch,41.11285853387085,-115.54694558815874,,,Nevada,,+18086529894,https://www.hipcamp.com/en-US/land/nevada-ethereal-ranch-wz6h106z?adults=1&children=0,5.0,1,20.00,100.00,,,,,,,,,False,,False,True,True,True,,True,True,15
TheDyrt,126689,Game Farm Wilderness Campground,47.2784859436945,-122.19660865897147,2401 Stuck River Drive,,Washington,,+12539313043,https://www.auburnwa.gov/city_hall/parks_arts_recreation/facility_rentals/campground,4.0,2,40.00,40.00,True,True,False,True,,,False,False,False,True,False,False,True,True,,True,True,
TheDyrt,126690,Callahan Lake Resort & Campground,45.98952792132594,-91.23120131783476,,,Wisconsin,,+17154623244,https://callahanlakeresort.com/,0.0,0,40.00,200.00,,,,,,,,False,False,,True,True,True,True,,True,True,
TheDyrt,126691,Buffalo Jump RV Site,44.53877140306387,-109.00177398706693,,,Wyoming,,+13072504913,,0.0,0,48.00,58.00,,,,,,,,False,False,,,,,True,,True,,
TheDyrt,126692,Jellystone Park Camp-Resort at Milton,40.94462915370825,-76.844961725017,670 Hidden Paradise Rd,Milton,Pennsylvania,,+15705245461,https://www.miltonjellystonepark.com/,5.0,2,50.00,75.00,True,True,True,,True,,True,True,False,True,True,True,True,True,https://www.campspot.com/book/miltonjellystone,True,True,
TheDyrt,126706,Tippecanoe River Run,41.10571243649457,-86.2691898174488,1417 W 375 N,Rochester,Indiana,,+17654348481,https://tippecanoeriverrun.com/,3.0,5,25.00,35.00,True,True,True,,,,True,False,False,True,True,False,True,True,,True,True,
TheDyrt,126707,Blue Jay's Nest (Located in the Daniel Boone Campground),37.78483083951431,-83.69222318207426,,,Kentucky,,+16066630000,https://www.sceniccabin.com/vacation-rentals/blue-jays-nest/,0.0,0,79.00,119.00,True,,,,,,,False,False,,True,,,True,,,,1
TheDyrt,126708,Buda Place RV Resort,30.058359999999993,-97.82544999999999,690 Hillside Terrace,Buda,Texas,,+17372824162,http://budaplace.com/,5.0,4,60.77,126.20,True,,,,,,,False,False,,True,True,True,True,https://bookings.rmscloud.com/Search/Index/B6089522EC1C72BA/90/,True,,184
TheDyrt,126712,Grand Plateau RV Resort,37.026488,-112.472028,,,Utah,,+14356102500,,0.0,0,0.00,0.00,,,,,,,,False,False,,True,True,True,True,,True,,
TheDyrt,126715,Ashland RV Campground,41.037721560565274,-96.36721900941757,,,Nebraska,,+14024014231,https://ashlandrvcampground.com/,5.0,2,45.00,55.00,True,True,True,,,,True,True,False,True,True,True,True,True,https://resnexus.com/resnexus/reservations/book/80D89415-D643-4452-BFC1-B721B3A12687?tabid=1,True,,
TheDyrt,126723,Red Bird Ridge Lake Front Tiny House,35.02928684518626,-83.74300359724216,,,North Carolina,,+14708514069,https://lakefronttinyhouse.staydirectly.com/listing?a=53606369,0.0,0,125.00,175.00,True,,,,,,,,False,,True,True,,True,,,,1
TheDyrt,126724,Loving Heart Retreats,30.648925216212405,-98.22823097803315,,,Texas,,+15125883508,https://www.lovingheartretreats.com,0.0,0,269.00,598.00,True,,,,,,,False,False,,True,,True,,,,,6
TheDyrt,126726,Moonpie Farm and Creamery,30.746283741276464,-85.43278459257745,,,Florida,,+15044390810,https://www.facebook.com/Moonpiefarmandcreamery/,5.0,2,20.00,20.00,,True,,,,,True,True,True,,,,False,True,,True,True,4
TheDyrt,126729,All American Campground Bristol Speedway,36.510260430881274,-82.25431065014637,251 White Top Rd,Bluff City,Tennessee,,+14233237247,https://www.allamericancampground.com/,0.0,0,115.00,600.00,True,True,False,,True,,True,False,False,True,True,False,,True,https://campspot.com/book/allamericancampground-bluffcity,True,True,
TheDyrt,126730,4th Street Perspectives RV Hideaway,35.19052242576373,-106.61677196596885,,,New Mexico,,+15055692822,https://www.facebook.com/p/4thstreetperspectives-100083320660171/,0.0,0,0.00,0.00,,,,,,,,False,False,,,,,True,,True,,
TheDyrt,126732,Lev at Little Lake,36.54230548302671,-78.44322541892257,,,North Carolina,,,,0.0,0,30.00,45.00,,False,,,,,,False,False,True,,,True,True,,True,True,5
TheDyrt,126733,Gray Wolf Peak Casino,47.07222196473045,-114.06222416653412,,,Montana,,+14067263778,https://graywolfpeakcasino.com/,3.0,1,0.00,0.00,False,False,False,,,,True,False,False,False,False,True,True,False,,True,,
TheDyrt,126734,Las Vegas Rv Resort,36.12002486053175,-115.06346839915045,,,Nevada,,+18668465432,https://www.lasvegasrvresort.com/,0.0,0,0.00,0.00,,,,,,,,False,False,,True,True,True,True,,True,,
TheDyrt,126736,Cabin on the Creek.Hico,32.066966032734015,-98.00975961873837,,,Texas,,+18176823651,,5.0,1,135.00,135.00,True,,,,,,,False,False,,True,,False,True,,,,1
TheDyrt,126737,Sunsets at The Fiddlers Roost,32.141273,-108.879576,1031 NM-338,Animas,New Mexico,,+15052399159,https://Thefiddlersroost.com,2.0,1,35.00,50.00,,,,True,,,,False,False,,,,True,True,,True,True,
TheDyrt,126768,"BMR Operations, LLC dba Blue Mountain Resort By: BM Resort Management, LLC its Authorized Agent",40.8224631,-75.5130093,1660 Blue Mountain Drive,Palmerton,Pennsylvania,18071,+16108267700,https://www.skibluemt.com/,0.0,0,0.00,0.00,True,,,,,,,False,False,,True,,,True,,,True,
TheDyrt,126796,Breitenbush Hot Springs,44.7813969,-121.9758702,53000 Breitenbush Rd SE / Po Box 245,Detroit,Oregon,97342,+15038543320,https://breitenbush.com/,0.0,0,112.00,192.00,,,,,,,,False,False,,True,,,True,,True,True,
TheDyrt,126797,I'm on Vacation - Lodge + RV Retreat,29.8499405,-89.6824275,1601 Yscloskey Hwy,Saint Bernard,Louisiana,70085,+15043235023,https://www.im-onvacation.com/,0.0,0,50.00,50.00,True,True,True,,,,,False,False,,,True,,True,,True,,
TheDyrt,126807,Paradise City RV Resort,33.9402265,-96.8290291,10699 US Hwy 377,Kingston,Oklahoma,73439,+15809243733,https://paradisecityrv.com/,5.0,1,0.00,0.00,,,,,,,,,False,,,,,True,,True,,
TheDyrt,126833,Tall Pines Campground,36.6709935,-93.3238906,5558 MO-265,Branson,Missouri,65616,+18004252300,https://www.tallpinescampground.net/,1.0,1,20.00,42.00,True,True,True,,,,True,True,False,True,True,True,True,True,,True,True,
TheDyrt,126869,Country Rose RV Park and Campground,36.9420501,-112.5235735,401 South Main Hwy 89A,Fredonia,Arizona,86022,+19282320310,https://countryroserv.com/,5.0,2,0.00,0.00,True,True,,,,,,False,False,,True,True,,True,,True,,
TheDyrt,126892,Robbins Nest RV,43.0682222,-124.4169115,49034 U.S. Hwy. 101,Bandon,Oregon,97411,+15413472175,,3.0,4,0.00,0.00,True,True,True,,,,,False,False,,True,True,True,True,,True,,
TheDyrt,126899,"Kick Back Ranch & Event Center, LLC",32.103821,-86.2827527,414 Union Academy Ada Rd,Ramer,Alabama,36069,+13342864140,https://kickbackranch.net/,5.0,3,50.00,700.00,True,True,True,True,True,,True,True,False,False,True,True,True,True,,True,True,40
TheDyrt,126903,Indian Pass Campground,29.6835521,-85.2230719,2817 Indian Pass Road,Port Saint Joe,Florida,32456,+18509904833,https://www.indianpasscamp.com/,4.235294117647059,34,45.00,69.00,True,True,,,,,True,True,False,True,True,,True,True,,True,True,
TheDyrt,126912,Cedar Canyon Retreat RV Park and Campground,37.6575098,-112.9888077,3243 UT-14,Cedar City,Utah,84720,+14356277371,,4.133333333333333,15,25.00,250.00,True,True,True,,,,,True,True,,,,,True,,True,True,
TheDyrt,126920,Valley's Edge RV Park,45.095116,-123.3790631,985 SE Sheridan Road,Sheridan,Oregon,97378,+15038646100,https://www.valleysedgervpark.com/,5.0,1,45.00,65.00,True,True,True,,,,True,False,False,,True,True,True,True,,True,,
TheDyrt,127015,Imperial River Co.,45.1726661,-121.0749421,304 Bakeoven Road,Maupin,Oregon,97037,+18003953903,https://deschutesriver.com/rving-on-the-deschutes-river/,5.0,2,65.00,85.00,True,True,True,True,True,,True,True,False,,True,True,True,True,,True,,27
TheDyrt,127066,Acorns Resort,39.1560433,-96.8992841,3710 Farnum Creek Rd,Milford,Kansas,66514-8956,+17854634000,https://www.acornsresortkansas.com/,0.0,0,25.00,350.00,True,True,True,False,False,,True,True,True,True,True,True,True,True,,True,,16
TheDyrt,127288,Driftwood Inn & Homer Seaside Lodges,59.6396405,-151.5456271,135 W Bunnell Ave,Homer,Alaska,99603-7826,+19072358019,https://thedriftwoodinn.com/accommodations/rv-park,3.5,2,49.00,149.00,True,True,True,,,,,True,True,True,True,True,True,True,,True,True,
TheDyrt,127313,Mountain Goat Lodge,38.5586032,-106.0829916,9582 US Highway 285,Salida,Colorado,81201-9555,+12062188201,https://www.mountaingoatlodge.com/,5.0,1,89.00,329.00,True,,,,,,,False,False,,True,True,True,True,,,,14
TheDyrt,127354,Giant Redwoods RV & Cabin Destination,40.262478,-123.8782072,400 Myers Ave,Myers Flat,California,95554,+17079439999,https://giantredwoodsrv.com,4.043478260869565,23,65.00,85.00,True,True,True,,,,True,True,True,True,True,True,True,True,,True,,
TheDyrt,127362,Cripple Creek Hospitality House & RV Park,38.7529568,-105.1838926,600 N B Street,Cripple Creek,Colorado,80813-0369,+17196892513,http://cchospitalityhouse.com/,4.333333333333333,3,52.00,63.00,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,29
TheDyrt,127367,Aspen Ridge RV Park,37.6739738,-106.6497512,0700 State Highway 149,South Fork,Colorado,81154,+17198732248,https://aspenridgerv.com/,0.0,0,53.00,135.00,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,,43
TheDyrt,127415,Shoreline RV Park,40.8036108,-124.1445396,2600 6th Street,Eureka,California,95501,+17074432222,https://www.shorelinervpark.com/,3.8333333333333335,6,0.00,70.00,True,True,True,,,,True,True,True,True,True,True,True,True,,True,,
TheDyrt,127507,Camp LeConte Luxury Outdoor Resort,35.7309616,-83.450364,1739 E Parkway,Gatlinburg,Tennessee,37738-5835,+18654368831,https://www.campleconte.com/,4.75,12,35.00,200.00,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,
TheDyrt,127532,Inn Town Campground,39.2501679,-121.0184118,9 Kidder Ct.,Nevada City,California,95959,+15302659900,https://inntowncampground.com,4.769230769230769,13,0.00,0.00,,,,,,,,,False,,True,True,,True,,True,True,
TheDyrt,127573,Treasure Isle R.V. Park,34.5114663,-93.1787504,205 Treasure Isle Road,Hot Springs,Arkansas,71913,+15017676852,https://www.treasureislerv.com/,3.875,16,45.00,95.00,True,True,True,,,,True,True,False,False,True,True,True,True,,True,,
TheDyrt,127586,Redwood Coast Cabins & RV Resort,40.8263176,-124.0815751,4050 N. Hwy 101,Eureka,California,95503,+17077981820,http://redwoodcoastrv.com/,3.0,10,0.00,200.00,True,True,True,,True,55,True,True,True,True,True,,True,True,,True,True,
TheDyrt,127606,Walcamp Outdoor Ministries,42.1039635,-88.7605231,32653 Five Points Rd,Kingston,Illinois,60145,+18157845141,,0.0,0,0.00,0.00,,,,,,,,False,False,,,,,True,,True,,
TheDyrt,127609,Lemon Cove Village,36.3693477,-119.0347185,32075 Sierra Drive,Lemon Cove,California,93244,+15593704152,https://lemoncovevillagervpark.com/lemon-cove-rv-park-contact.html,3.6666666666666665,9,0.00,0.00,True,True,True,,,,,False,False,True,,,True,True,,True,True,
TheDyrt,127665,Glenwood Canyon Resort,39.5658386,-107.2933924,County Road 129,Glenwood Springs,Colorado,81601,+18009586737,http://glenwoodcanyonresort.com,3.7916666666666665,24,0.00,0.00,True,True,True,True,True,,True,True,True,True,True,True,True,True,https://glenwoodcanyonresort.com/ways-to-stay,True,True,115
TheDyrt,127671,All Seasons RV Park,37.6796322,-97.5204938,15520 W Maple St,Goddard,Kansas,67052,+13167221154,http://www.allseasonsrvcampground.com/,4.333333333333333,6,45.00,50.00,True,True,True,True,True,,True,True,False,True,True,True,True,True,,True,True,53
TheDyrt,127677,Redwood Meadows RV Resort,41.79418889999999,-124.0723969,2000 US Highway 199,Hiouchi,California,95531,+17079543310,,4.357142857142857,14,42.00,79.00,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,120
